Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.103
10,40,3,0,0,5,dropout_mean,2,0.113
10,40,3,0,0,5,dropout_mean,3,0.329
10,40,3,0,0,5,dropout_mean,4,0.356
10,40,3,0,0,5,dropout_mean,5,0.389
10,40,3,0,0,5,dropout_mean,6,0.381
10,40,3,0,0,5,dropout_mean,7,0.389
10,40,3,0,0,5,dropout_mean,8,0.395
10,40,3,0,0,5,dropout_mean,9,0.401
10,40,3,0,0,5,dropout_mean,10,0.405
10,40,3,0,0,5,dropout_mean,11,0.436
10,40,3,0,0,5,dropout_mean,12,0.431
10,40,3,0,0,5,dropout_mean,13,0.448
10,40,3,0,0,5,dropout_mean,14,0.446
10,40,3,0,0,5,dropout_mean,15,0.441
10,40,3,0,0,5,dropout_mean,16,0.461
10,40,3,0,0,5,dropout_mean,17,0.466
10,40,3,0,0,5,dropout_mean,18,0.463
10,40,3,0,0,5,dropout_mean,19,0.469
10,40,3,0,0,5,dropout_mean,20,0.474
10,40,3,0,0,5,dropout_mean,21,0.483
10,40,3,0,0,5,dropout_mean,22,0.474
10,40,3,0,0,5,dropout_mean,23,0.478
10,40,3,0,0,5,dropout_mean,24,0.489
10,40,3,0,0,5,dropout_mean,25,0.469
10,40,3,0,0,5,dropout_mean,26,0.488
10,40,3,0,0,5,dropout_mean,27,0.465
10,40,3,0,0,5,dropout_mean,28,0.475
10,40,3,0,0,5,dropout_mean,29,0.482
10,40,3,0,0,5,dropout_mean,30,0.495
10,40,3,0,0,5,dropout_mean,31,0.483
10,40,3,0,0,5,dropout_mean,32,0.497
10,40,3,0,0,5,dropout_mean,33,0.494
10,40,3,0,0,5,dropout_mean,34,0.475
10,40,3,0,0,5,dropout_mean,35,0.478
10,40,3,0,0,5,dropout_mean,36,0.493
10,40,3,0,0,5,dropout_mean,37,0.483
10,40,3,0,0,5,dropout_mean,38,0.468
10,40,3,0,0,5,dropout_mean,39,0.486
10,40,3,0,0,5,dropout_mean,40,0.469
