Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,dropout_mean,1,0.09587123862841147
7,40,3,0,0,5,dropout_mean,2,0.1609517144856543
7,40,3,0,0,5,dropout_mean,3,0.1819454163750875
7,40,3,0,0,5,dropout_mean,4,0.2554233729881036
7,40,3,0,0,5,dropout_mean,5,0.24142757172848145
7,40,3,0,0,5,dropout_mean,6,0.2099370188943317
7,40,3,0,0,5,dropout_mean,7,0.21483554933519944
7,40,3,0,0,5,dropout_mean,8,0.2351294611616515
7,40,3,0,0,5,dropout_mean,9,0.21203638908327502
7,40,3,0,0,5,dropout_mean,10,0.16794961511546536
7,40,3,0,0,5,dropout_mean,11,0.15185444366689993
7,40,3,0,0,5,dropout_mean,12,0.36599020293911827
7,40,3,0,0,5,dropout_mean,13,0.2617214835549335
7,40,3,0,0,5,dropout_mean,14,0.21833449965010496
7,40,3,0,0,5,dropout_mean,15,0.3995801259622113
7,40,3,0,0,5,dropout_mean,16,0.17144856543037088
7,40,3,0,0,5,dropout_mean,17,0.2638208537438768
7,40,3,0,0,5,dropout_mean,18,0.15535339398180545
7,40,3,0,0,5,dropout_mean,19,0.16655003498950316
7,40,3,0,0,5,dropout_mean,20,0.35199440167949614
7,40,3,0,0,5,dropout_mean,21,0.25122463261021694
7,40,3,0,0,5,dropout_mean,22,0.20713785864240727
7,40,3,0,0,5,dropout_mean,23,0.3540937718684395
7,40,3,0,0,5,dropout_mean,24,0.17424772568229532
7,40,3,0,0,5,dropout_mean,25,0.1490552834149755
7,40,3,0,0,5,dropout_mean,26,0.11056682995101469
7,40,3,0,0,5,dropout_mean,27,0.3701889433170049
7,40,3,0,0,5,dropout_mean,28,0.24072778166550035
7,40,3,0,0,5,dropout_mean,29,0.16165150454863542
7,40,3,0,0,5,dropout_mean,30,0.10356892932120364
7,40,3,0,0,5,dropout_mean,31,0.3729881035689293
7,40,3,0,0,5,dropout_mean,32,0.1371588523442967
7,40,3,0,0,5,dropout_mean,33,0.3072078376487054
7,40,3,0,0,5,dropout_mean,34,0.13086074177746676
7,40,3,0,0,5,dropout_mean,35,0.15255423372988103
7,40,3,0,0,5,dropout_mean,36,0.3827851644506648
7,40,3,0,0,5,dropout_mean,37,0.16864940517844645
7,40,3,0,0,5,dropout_mean,38,0.2820153953813856
7,40,3,0,0,5,dropout_mean,39,0.40377886634009796
7,40,3,0,0,5,dropout_mean,40,0.16235129461161651
