Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,dropout_mean,1,0.10286913925822254
7,40,3,0,0,5,dropout_mean,2,0.23792862141357593
7,40,3,0,0,5,dropout_mean,3,0.18404478656403078
7,40,3,0,0,5,dropout_mean,4,0.3100069979006298
7,40,3,0,0,5,dropout_mean,5,0.27711686494051785
7,40,3,0,0,5,dropout_mean,6,0.2498250524842547
7,40,3,0,0,5,dropout_mean,7,0.2470258922323303
7,40,3,0,0,5,dropout_mean,8,0.2554233729881036
7,40,3,0,0,5,dropout_mean,9,0.1959412176347096
7,40,3,0,0,5,dropout_mean,10,0.22813156053184044
7,40,3,0,0,5,dropout_mean,11,0.3079076277116865
7,40,3,0,0,5,dropout_mean,12,0.34149755073477955
7,40,3,0,0,5,dropout_mean,13,0.4086773967809657
7,40,3,0,0,5,dropout_mean,14,0.33939818054583626
7,40,3,0,0,5,dropout_mean,15,0.3967809657102869
7,40,3,0,0,5,dropout_mean,16,0.20783764870538837
7,40,3,0,0,5,dropout_mean,17,0.2974107767669699
7,40,3,0,0,5,dropout_mean,18,0.2610216934919524
7,40,3,0,0,5,dropout_mean,19,0.23862841147655703
7,40,3,0,0,5,dropout_mean,20,0.3079076277116865
7,40,3,0,0,5,dropout_mean,21,0.244926522043387
7,40,3,0,0,5,dropout_mean,22,0.1952414275717285
7,40,3,0,0,5,dropout_mean,23,0.40307907627711687
7,40,3,0,0,5,dropout_mean,24,0.3079076277116865
7,40,3,0,0,5,dropout_mean,25,0.31350594821553535
7,40,3,0,0,5,dropout_mean,26,0.24772568229531142
7,40,3,0,0,5,dropout_mean,27,0.35059482155353394
7,40,3,0,0,5,dropout_mean,28,0.4058782365290413
7,40,3,0,0,5,dropout_mean,29,0.23862841147655703
7,40,3,0,0,5,dropout_mean,30,0.3820853743876837
7,40,3,0,0,5,dropout_mean,31,0.44226731980405876
7,40,3,0,0,5,dropout_mean,32,0.37438768369489156
7,40,3,0,0,5,dropout_mean,33,0.185444366689993
7,40,3,0,0,5,dropout_mean,34,0.37648705388383485
7,40,3,0,0,5,dropout_mean,35,0.3205038488453464
7,40,3,0,0,5,dropout_mean,36,0.13156053184044786
7,40,3,0,0,5,dropout_mean,37,0.41567529741077675
7,40,3,0,0,5,dropout_mean,38,0.36808957312806156
7,40,3,0,0,5,dropout_mean,39,0.3344996501049685
7,40,3,0,0,5,dropout_mean,40,0.35899230230930723
