Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,1000,trimmed_mean,1,0.078
10,50,3,0,0,1000,trimmed_mean,2,0.091
10,50,3,0,0,1000,trimmed_mean,3,0.217
10,50,3,0,0,1000,trimmed_mean,4,0.278
10,50,3,0,0,1000,trimmed_mean,5,0.305
10,50,3,0,0,1000,trimmed_mean,6,0.313
10,50,3,0,0,1000,trimmed_mean,7,0.323
10,50,3,0,0,1000,trimmed_mean,8,0.311
10,50,3,0,0,1000,trimmed_mean,9,0.315
10,50,3,0,0,1000,trimmed_mean,10,0.316
10,50,3,0,0,1000,trimmed_mean,11,0.321
10,50,3,0,0,1000,trimmed_mean,12,0.32
10,50,3,0,0,1000,trimmed_mean,13,0.339
10,50,3,0,0,1000,trimmed_mean,14,0.311
10,50,3,0,0,1000,trimmed_mean,15,0.331
10,50,3,0,0,1000,trimmed_mean,16,0.305
10,50,3,0,0,1000,trimmed_mean,17,0.313
10,50,3,0,0,1000,trimmed_mean,18,0.321
10,50,3,0,0,1000,trimmed_mean,19,0.313
10,50,3,0,0,1000,trimmed_mean,20,0.334
10,50,3,0,0,1000,trimmed_mean,21,0.318
10,50,3,0,0,1000,trimmed_mean,22,0.317
10,50,3,0,0,1000,trimmed_mean,23,0.328
10,50,3,0,0,1000,trimmed_mean,24,0.32
10,50,3,0,0,1000,trimmed_mean,25,0.323
10,50,3,0,0,1000,trimmed_mean,26,0.32
10,50,3,0,0,1000,trimmed_mean,27,0.305
10,50,3,0,0,1000,trimmed_mean,28,0.312
10,50,3,0,0,1000,trimmed_mean,29,0.321
10,50,3,0,0,1000,trimmed_mean,30,0.324
10,50,3,0,0,1000,trimmed_mean,31,0.32
10,50,3,0,0,1000,trimmed_mean,32,0.314
10,50,3,0,0,1000,trimmed_mean,33,0.315
10,50,3,0,0,1000,trimmed_mean,34,0.313
10,50,3,0,0,1000,trimmed_mean,35,0.307
10,50,3,0,0,1000,trimmed_mean,36,0.317
10,50,3,0,0,1000,trimmed_mean,37,0.307
10,50,3,0,0,1000,trimmed_mean,38,0.315
10,50,3,0,0,1000,trimmed_mean,39,0.305
10,50,3,0,0,1000,trimmed_mean,40,0.298
10,50,3,0,0,1000,trimmed_mean,41,0.307
10,50,3,0,0,1000,trimmed_mean,42,0.314
10,50,3,0,0,1000,trimmed_mean,43,0.312
10,50,3,0,0,1000,trimmed_mean,44,0.305
10,50,3,0,0,1000,trimmed_mean,45,0.298
10,50,3,0,0,1000,trimmed_mean,46,0.304
10,50,3,0,0,1000,trimmed_mean,47,0.294
10,50,3,0,0,1000,trimmed_mean,48,0.31
10,50,3,0,0,1000,trimmed_mean,49,0.305
10,50,3,0,0,1000,trimmed_mean,50,0.31
