Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.109
10,40,3,0,0,5,dropout_mean,2,0.111
10,40,3,0,0,5,dropout_mean,3,0.154
10,40,3,0,0,5,dropout_mean,4,0.104
10,40,3,0,0,5,dropout_mean,5,0.148
10,40,3,0,0,5,dropout_mean,6,0.186
10,40,3,0,0,5,dropout_mean,7,0.176
10,40,3,0,0,5,dropout_mean,8,0.154
10,40,3,0,0,5,dropout_mean,9,0.17
10,40,3,0,0,5,dropout_mean,10,0.225
10,40,3,0,0,5,dropout_mean,11,0.288
10,40,3,0,0,5,dropout_mean,12,0.329
10,40,3,0,0,5,dropout_mean,13,0.129
10,40,3,0,0,5,dropout_mean,14,0.171
10,40,3,0,0,5,dropout_mean,15,0.14
10,40,3,0,0,5,dropout_mean,16,0.104
10,40,3,0,0,5,dropout_mean,17,0.171
10,40,3,0,0,5,dropout_mean,18,0.129
10,40,3,0,0,5,dropout_mean,19,0.164
10,40,3,0,0,5,dropout_mean,20,0.13
10,40,3,0,0,5,dropout_mean,21,0.11
10,40,3,0,0,5,dropout_mean,22,0.149
10,40,3,0,0,5,dropout_mean,23,0.192
10,40,3,0,0,5,dropout_mean,24,0.195
10,40,3,0,0,5,dropout_mean,25,0.15
10,40,3,0,0,5,dropout_mean,26,0.151
10,40,3,0,0,5,dropout_mean,27,0.191
10,40,3,0,0,5,dropout_mean,28,0.176
10,40,3,0,0,5,dropout_mean,29,0.157
10,40,3,0,0,5,dropout_mean,30,0.193
10,40,3,0,0,5,dropout_mean,31,0.195
10,40,3,0,0,5,dropout_mean,32,0.109
10,40,3,0,0,5,dropout_mean,33,0.162
10,40,3,0,0,5,dropout_mean,34,0.128
10,40,3,0,0,5,dropout_mean,35,0.141
10,40,3,0,0,5,dropout_mean,36,0.136
10,40,3,0,0,5,dropout_mean,37,0.141
10,40,3,0,0,5,dropout_mean,38,0.143
10,40,3,0,0,5,dropout_mean,39,0.185
10,40,3,0,0,5,dropout_mean,40,0.13
