Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.108
10,40,3,0,0,5,dropout_mean,2,0.114
10,40,3,0,0,5,dropout_mean,3,0.115
10,40,3,0,0,5,dropout_mean,4,0.149
10,40,3,0,0,5,dropout_mean,5,0.167
10,40,3,0,0,5,dropout_mean,6,0.17
10,40,3,0,0,5,dropout_mean,7,0.218
10,40,3,0,0,5,dropout_mean,8,0.234
10,40,3,0,0,5,dropout_mean,9,0.258
10,40,3,0,0,5,dropout_mean,10,0.229
10,40,3,0,0,5,dropout_mean,11,0.267
10,40,3,0,0,5,dropout_mean,12,0.227
10,40,3,0,0,5,dropout_mean,13,0.287
10,40,3,0,0,5,dropout_mean,14,0.254
10,40,3,0,0,5,dropout_mean,15,0.255
10,40,3,0,0,5,dropout_mean,16,0.252
10,40,3,0,0,5,dropout_mean,17,0.179
10,40,3,0,0,5,dropout_mean,18,0.258
10,40,3,0,0,5,dropout_mean,19,0.284
10,40,3,0,0,5,dropout_mean,20,0.281
10,40,3,0,0,5,dropout_mean,21,0.257
10,40,3,0,0,5,dropout_mean,22,0.27
10,40,3,0,0,5,dropout_mean,23,0.239
10,40,3,0,0,5,dropout_mean,24,0.196
10,40,3,0,0,5,dropout_mean,25,0.229
10,40,3,0,0,5,dropout_mean,26,0.277
10,40,3,0,0,5,dropout_mean,27,0.143
10,40,3,0,0,5,dropout_mean,28,0.201
10,40,3,0,0,5,dropout_mean,29,0.261
10,40,3,0,0,5,dropout_mean,30,0.226
10,40,3,0,0,5,dropout_mean,31,0.212
10,40,3,0,0,5,dropout_mean,32,0.158
10,40,3,0,0,5,dropout_mean,33,0.237
10,40,3,0,0,5,dropout_mean,34,0.264
10,40,3,0,0,5,dropout_mean,35,0.099
10,40,3,0,0,5,dropout_mean,36,0.259
10,40,3,0,0,5,dropout_mean,37,0.175
10,40,3,0,0,5,dropout_mean,38,0.115
10,40,3,0,0,5,dropout_mean,39,0.164
10,40,3,0,0,5,dropout_mean,40,0.192
