Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.078
10,40,3,0,0,5,mean,2,0.118
10,40,3,0,0,5,mean,3,0.182
10,40,3,0,0,5,mean,4,0.208
10,40,3,0,0,5,mean,5,0.17
10,40,3,0,0,5,mean,6,0.195
10,40,3,0,0,5,mean,7,0.237
10,40,3,0,0,5,mean,8,0.225
10,40,3,0,0,5,mean,9,0.238
10,40,3,0,0,5,mean,10,0.243
10,40,3,0,0,5,mean,11,0.272
10,40,3,0,0,5,mean,12,0.254
10,40,3,0,0,5,mean,13,0.224
10,40,3,0,0,5,mean,14,0.226
10,40,3,0,0,5,mean,15,0.21
10,40,3,0,0,5,mean,16,0.186
10,40,3,0,0,5,mean,17,0.229
10,40,3,0,0,5,mean,18,0.172
10,40,3,0,0,5,mean,19,0.186
10,40,3,0,0,5,mean,20,0.26
10,40,3,0,0,5,mean,21,0.229
10,40,3,0,0,5,mean,22,0.238
10,40,3,0,0,5,mean,23,0.251
10,40,3,0,0,5,mean,24,0.25
10,40,3,0,0,5,mean,25,0.259
10,40,3,0,0,5,mean,26,0.244
10,40,3,0,0,5,mean,27,0.261
10,40,3,0,0,5,mean,28,0.234
10,40,3,0,0,5,mean,29,0.232
10,40,3,0,0,5,mean,30,0.243
10,40,3,0,0,5,mean,31,0.25
10,40,3,0,0,5,mean,32,0.25
10,40,3,0,0,5,mean,33,0.247
10,40,3,0,0,5,mean,34,0.267
10,40,3,0,0,5,mean,35,0.214
10,40,3,0,0,5,mean,36,0.183
10,40,3,0,0,5,mean,37,0.183
10,40,3,0,0,5,mean,38,0.191
10,40,3,0,0,5,mean,39,0.169
10,40,3,0,0,5,mean,40,0.142
