Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.114
10,40,3,0,0,5,mean,2,0.167
10,40,3,0,0,5,mean,3,0.22
10,40,3,0,0,5,mean,4,0.255
10,40,3,0,0,5,mean,5,0.258
10,40,3,0,0,5,mean,6,0.307
10,40,3,0,0,5,mean,7,0.308
10,40,3,0,0,5,mean,8,0.28
10,40,3,0,0,5,mean,9,0.28
10,40,3,0,0,5,mean,10,0.297
10,40,3,0,0,5,mean,11,0.308
10,40,3,0,0,5,mean,12,0.257
10,40,3,0,0,5,mean,13,0.28
10,40,3,0,0,5,mean,14,0.247
10,40,3,0,0,5,mean,15,0.257
10,40,3,0,0,5,mean,16,0.248
10,40,3,0,0,5,mean,17,0.216
10,40,3,0,0,5,mean,18,0.246
10,40,3,0,0,5,mean,19,0.245
10,40,3,0,0,5,mean,20,0.255
10,40,3,0,0,5,mean,21,0.247
10,40,3,0,0,5,mean,22,0.204
10,40,3,0,0,5,mean,23,0.261
10,40,3,0,0,5,mean,24,0.179
10,40,3,0,0,5,mean,25,0.241
10,40,3,0,0,5,mean,26,0.239
10,40,3,0,0,5,mean,27,0.272
10,40,3,0,0,5,mean,28,0.285
10,40,3,0,0,5,mean,29,0.243
10,40,3,0,0,5,mean,30,0.255
10,40,3,0,0,5,mean,31,0.221
10,40,3,0,0,5,mean,32,0.193
10,40,3,0,0,5,mean,33,0.225
10,40,3,0,0,5,mean,34,0.208
10,40,3,0,0,5,mean,35,0.276
10,40,3,0,0,5,mean,36,0.27
10,40,3,0,0,5,mean,37,0.199
10,40,3,0,0,5,mean,38,0.232
10,40,3,0,0,5,mean,39,0.27
10,40,3,0,0,5,mean,40,0.289
