Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.108
10,40,3,0,0,5,mean,2,0.114
10,40,3,0,0,5,mean,3,0.168
10,40,3,0,0,5,mean,4,0.183
10,40,3,0,0,5,mean,5,0.16
10,40,3,0,0,5,mean,6,0.204
10,40,3,0,0,5,mean,7,0.222
10,40,3,0,0,5,mean,8,0.203
10,40,3,0,0,5,mean,9,0.207
10,40,3,0,0,5,mean,10,0.203
10,40,3,0,0,5,mean,11,0.236
10,40,3,0,0,5,mean,12,0.229
10,40,3,0,0,5,mean,13,0.253
10,40,3,0,0,5,mean,14,0.239
10,40,3,0,0,5,mean,15,0.215
10,40,3,0,0,5,mean,16,0.17
10,40,3,0,0,5,mean,17,0.183
10,40,3,0,0,5,mean,18,0.198
10,40,3,0,0,5,mean,19,0.244
10,40,3,0,0,5,mean,20,0.21
10,40,3,0,0,5,mean,21,0.203
10,40,3,0,0,5,mean,22,0.168
10,40,3,0,0,5,mean,23,0.196
10,40,3,0,0,5,mean,24,0.225
10,40,3,0,0,5,mean,25,0.221
10,40,3,0,0,5,mean,26,0.236
10,40,3,0,0,5,mean,27,0.199
10,40,3,0,0,5,mean,28,0.222
10,40,3,0,0,5,mean,29,0.188
10,40,3,0,0,5,mean,30,0.158
10,40,3,0,0,5,mean,31,0.214
10,40,3,0,0,5,mean,32,0.204
10,40,3,0,0,5,mean,33,0.197
10,40,3,0,0,5,mean,34,0.178
10,40,3,0,0,5,mean,35,0.179
10,40,3,0,0,5,mean,36,0.173
10,40,3,0,0,5,mean,37,0.199
10,40,3,0,0,5,mean,38,0.18
10,40,3,0,0,5,mean,39,0.168
10,40,3,0,0,5,mean,40,0.189
