Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.108
10,40,3,0,0,5,mean,2,0.156
10,40,3,0,0,5,mean,3,0.204
10,40,3,0,0,5,mean,4,0.288
10,40,3,0,0,5,mean,5,0.285
10,40,3,0,0,5,mean,6,0.281
10,40,3,0,0,5,mean,7,0.296
10,40,3,0,0,5,mean,8,0.258
10,40,3,0,0,5,mean,9,0.31
10,40,3,0,0,5,mean,10,0.296
10,40,3,0,0,5,mean,11,0.261
10,40,3,0,0,5,mean,12,0.333
10,40,3,0,0,5,mean,13,0.313
10,40,3,0,0,5,mean,14,0.28
10,40,3,0,0,5,mean,15,0.33
10,40,3,0,0,5,mean,16,0.269
10,40,3,0,0,5,mean,17,0.315
10,40,3,0,0,5,mean,18,0.261
10,40,3,0,0,5,mean,19,0.3
10,40,3,0,0,5,mean,20,0.279
10,40,3,0,0,5,mean,21,0.275
10,40,3,0,0,5,mean,22,0.252
10,40,3,0,0,5,mean,23,0.318
10,40,3,0,0,5,mean,24,0.306
10,40,3,0,0,5,mean,25,0.295
10,40,3,0,0,5,mean,26,0.295
10,40,3,0,0,5,mean,27,0.298
10,40,3,0,0,5,mean,28,0.267
10,40,3,0,0,5,mean,29,0.272
10,40,3,0,0,5,mean,30,0.275
10,40,3,0,0,5,mean,31,0.292
10,40,3,0,0,5,mean,32,0.305
10,40,3,0,0,5,mean,33,0.292
10,40,3,0,0,5,mean,34,0.295
10,40,3,0,0,5,mean,35,0.264
10,40,3,0,0,5,mean,36,0.287
10,40,3,0,0,5,mean,37,0.282
10,40,3,0,0,5,mean,38,0.27
10,40,3,0,0,5,mean,39,0.289
10,40,3,0,0,5,mean,40,0.276
