Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.09587123862841147
7,40,3,0,0,5,median,2,0.23372988103568929
7,40,3,0,0,5,median,3,0.28971308607417773
7,40,3,0,0,5,median,4,0.3477956613016095
7,40,3,0,0,5,median,5,0.3806857942617215
7,40,3,0,0,5,median,6,0.37718684394681595
7,40,3,0,0,5,median,7,0.3827851644506648
7,40,3,0,0,5,median,8,0.3988803358992302
7,40,3,0,0,5,median,9,0.40097970608817357
7,40,3,0,0,5,median,10,0.41497550734779565
7,40,3,0,0,5,median,11,0.41497550734779565
7,40,3,0,0,5,median,12,0.40237928621413577
7,40,3,0,0,5,median,13,0.41147655703289016
7,40,3,0,0,5,median,14,0.41497550734779565
7,40,3,0,0,5,median,15,0.43037088873338
7,40,3,0,0,5,median,16,0.4359692092372288
7,40,3,0,0,5,median,17,0.4338698390482855
7,40,3,0,0,5,median,18,0.4275717284814556
7,40,3,0,0,5,median,19,0.4352694191742477
7,40,3,0,0,5,median,20,0.42197340797760674
7,40,3,0,0,5,median,21,0.4296710986703989
7,40,3,0,0,5,median,22,0.4191742477256823
7,40,3,0,0,5,median,23,0.4184744576627012
7,40,3,0,0,5,median,24,0.4163750874737579
7,40,3,0,0,5,median,25,0.4177746675997201
7,40,3,0,0,5,median,26,0.4205738278516445
7,40,3,0,0,5,median,27,0.42197340797760674
7,40,3,0,0,5,median,28,0.4289713086074178
7,40,3,0,0,5,median,29,0.42197340797760674
7,40,3,0,0,5,median,30,0.40307907627711687
7,40,3,0,0,5,median,31,0.42407277816655004
7,40,3,0,0,5,median,32,0.44156752974107766
7,40,3,0,0,5,median,33,0.42267319804058784
7,40,3,0,0,5,median,34,0.4184744576627012
7,40,3,0,0,5,median,35,0.4100769769069279
7,40,3,0,0,5,median,36,0.3995801259622113
7,40,3,0,0,5,median,37,0.4205738278516445
7,40,3,0,0,5,median,38,0.4177746675997201
7,40,3,0,0,5,median,39,0.43037088873338
7,40,3,0,0,5,median,40,0.43177046885934217
