Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.10776766969909027
7,40,3,0,0,5,median,2,0.20293911826452066
7,40,3,0,0,5,median,3,0.2834149755073478
7,40,3,0,0,5,median,4,0.2918124562631211
7,40,3,0,0,5,median,5,0.28691392582225334
7,40,3,0,0,5,median,6,0.33100069979006297
7,40,3,0,0,5,median,7,0.3100069979006298
7,40,3,0,0,5,median,8,0.3212036389083275
7,40,3,0,0,5,median,9,0.3079076277116865
7,40,3,0,0,5,median,10,0.2827151854443667
7,40,3,0,0,5,median,11,0.271518544436669
7,40,3,0,0,5,median,12,0.21483554933519944
7,40,3,0,0,5,median,13,0.21833449965010496
7,40,3,0,0,5,median,14,0.2547235829251225
7,40,3,0,0,5,median,15,0.24072778166550035
7,40,3,0,0,5,median,16,0.2344296710986704
7,40,3,0,0,5,median,17,0.2575227431770469
7,40,3,0,0,5,median,18,0.2463261021693492
7,40,3,0,0,5,median,19,0.18824352694191743
7,40,3,0,0,5,median,20,0.22043386983904828
7,40,3,0,0,5,median,21,0.1861441567529741
7,40,3,0,0,5,median,22,0.18054583624912526
7,40,3,0,0,5,median,23,0.1819454163750875
7,40,3,0,0,5,median,24,0.21553533939818054
7,40,3,0,0,5,median,25,0.2330300909727082
7,40,3,0,0,5,median,26,0.17634709587123862
7,40,3,0,0,5,median,27,0.20083974807557733
7,40,3,0,0,5,median,28,0.10356892932120364
7,40,3,0,0,5,median,29,0.09587123862841147
7,40,3,0,0,5,median,30,0.09377186843946816
7,40,3,0,0,5,median,31,0.09587123862841147
7,40,3,0,0,5,median,32,0.10916724982505248
7,40,3,0,0,5,median,33,0.09587123862841147
7,40,3,0,0,5,median,34,0.0986703988803359
7,40,3,0,0,5,median,35,0.09167249825052484
7,40,3,0,0,5,median,36,0.10916724982505248
7,40,3,0,0,5,median,37,0.09587123862841147
7,40,3,0,0,5,median,38,0.10776766969909027
7,40,3,0,0,5,median,39,0.099370188943317
7,40,3,0,0,5,median,40,0.1000699790062981
