Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,1,0,5,median,1,0.103
10,50,3,1,0,5,median,2,0.128
10,50,3,1,0,5,median,3,0.142
10,50,3,1,0,5,median,4,0.21
10,50,3,1,0,5,median,5,0.22
10,50,3,1,0,5,median,6,0.233
10,50,3,1,0,5,median,7,0.219
10,50,3,1,0,5,median,8,0.252
10,50,3,1,0,5,median,9,0.249
10,50,3,1,0,5,median,10,0.226
10,50,3,1,0,5,median,11,0.224
10,50,3,1,0,5,median,12,0.24
10,50,3,1,0,5,median,13,0.247
10,50,3,1,0,5,median,14,0.229
10,50,3,1,0,5,median,15,0.27
10,50,3,1,0,5,median,16,0.241
10,50,3,1,0,5,median,17,0.23
10,50,3,1,0,5,median,18,0.261
10,50,3,1,0,5,median,19,0.236
10,50,3,1,0,5,median,20,0.249
10,50,3,1,0,5,median,21,0.246
10,50,3,1,0,5,median,22,0.21
10,50,3,1,0,5,median,23,0.236
10,50,3,1,0,5,median,24,0.261
10,50,3,1,0,5,median,25,0.235
10,50,3,1,0,5,median,26,0.232
10,50,3,1,0,5,median,27,0.259
10,50,3,1,0,5,median,28,0.247
10,50,3,1,0,5,median,29,0.242
10,50,3,1,0,5,median,30,0.244
10,50,3,1,0,5,median,31,0.254
10,50,3,1,0,5,median,32,0.245
10,50,3,1,0,5,median,33,0.24
10,50,3,1,0,5,median,34,0.252
10,50,3,1,0,5,median,35,0.253
10,50,3,1,0,5,median,36,0.23
10,50,3,1,0,5,median,37,0.247
10,50,3,1,0,5,median,38,0.239
10,50,3,1,0,5,median,39,0.238
10,50,3,1,0,5,median,40,0.226
10,50,3,1,0,5,median,41,0.229
10,50,3,1,0,5,median,42,0.23
10,50,3,1,0,5,median,43,0.245
10,50,3,1,0,5,median,44,0.235
10,50,3,1,0,5,median,45,0.26
10,50,3,1,0,5,median,46,0.244
10,50,3,1,0,5,median,47,0.238
10,50,3,1,0,5,median,48,0.227
10,50,3,1,0,5,median,49,0.244
10,50,3,1,0,5,median,50,0.231
