Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,dropout_median,1,0.0915
5,40,3,0,0,5,dropout_median,2,0.2815
5,40,3,0,0,5,dropout_median,3,0.2975
5,40,3,0,0,5,dropout_median,4,0.3225
5,40,3,0,0,5,dropout_median,5,0.303
5,40,3,0,0,5,dropout_median,6,0.3435
5,40,3,0,0,5,dropout_median,7,0.333
5,40,3,0,0,5,dropout_median,8,0.319
5,40,3,0,0,5,dropout_median,9,0.344
5,40,3,0,0,5,dropout_median,10,0.357
5,40,3,0,0,5,dropout_median,11,0.3565
5,40,3,0,0,5,dropout_median,12,0.3265
5,40,3,0,0,5,dropout_median,13,0.36
5,40,3,0,0,5,dropout_median,14,0.3645
5,40,3,0,0,5,dropout_median,15,0.344
5,40,3,0,0,5,dropout_median,16,0.253
5,40,3,0,0,5,dropout_median,17,0.339
5,40,3,0,0,5,dropout_median,18,0.3615
5,40,3,0,0,5,dropout_median,19,0.36
5,40,3,0,0,5,dropout_median,20,0.3515
5,40,3,0,0,5,dropout_median,21,0.376
5,40,3,0,0,5,dropout_median,22,0.336
5,40,3,0,0,5,dropout_median,23,0.324
5,40,3,0,0,5,dropout_median,24,0.3655
5,40,3,0,0,5,dropout_median,25,0.3365
5,40,3,0,0,5,dropout_median,26,0.366
5,40,3,0,0,5,dropout_median,27,0.359
5,40,3,0,0,5,dropout_median,28,0.3595
5,40,3,0,0,5,dropout_median,29,0.337
5,40,3,0,0,5,dropout_median,30,0.3785
5,40,3,0,0,5,dropout_median,31,0.3665
5,40,3,0,0,5,dropout_median,32,0.366
5,40,3,0,0,5,dropout_median,33,0.348
5,40,3,0,0,5,dropout_median,34,0.3555
5,40,3,0,0,5,dropout_median,35,0.3615
5,40,3,0,0,5,dropout_median,36,0.352
5,40,3,0,0,5,dropout_median,37,0.3505
5,40,3,0,0,5,dropout_median,38,0.2965
5,40,3,0,0,5,dropout_median,39,0.307
5,40,3,0,0,5,dropout_median,40,0.295
