Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,dropout_median,1,0.0895
5,40,3,0,0,5,dropout_median,2,0.153
5,40,3,0,0,5,dropout_median,3,0.232
5,40,3,0,0,5,dropout_median,4,0.2405
5,40,3,0,0,5,dropout_median,5,0.2485
5,40,3,0,0,5,dropout_median,6,0.262
5,40,3,0,0,5,dropout_median,7,0.2555
5,40,3,0,0,5,dropout_median,8,0.262
5,40,3,0,0,5,dropout_median,9,0.2655
5,40,3,0,0,5,dropout_median,10,0.2625
5,40,3,0,0,5,dropout_median,11,0.24
5,40,3,0,0,5,dropout_median,12,0.258
5,40,3,0,0,5,dropout_median,13,0.269
5,40,3,0,0,5,dropout_median,14,0.2645
5,40,3,0,0,5,dropout_median,15,0.253
5,40,3,0,0,5,dropout_median,16,0.2525
5,40,3,0,0,5,dropout_median,17,0.2565
5,40,3,0,0,5,dropout_median,18,0.2595
5,40,3,0,0,5,dropout_median,19,0.255
5,40,3,0,0,5,dropout_median,20,0.277
5,40,3,0,0,5,dropout_median,21,0.2475
5,40,3,0,0,5,dropout_median,22,0.2455
5,40,3,0,0,5,dropout_median,23,0.258
5,40,3,0,0,5,dropout_median,24,0.275
5,40,3,0,0,5,dropout_median,25,0.249
5,40,3,0,0,5,dropout_median,26,0.242
5,40,3,0,0,5,dropout_median,27,0.272
5,40,3,0,0,5,dropout_median,28,0.2485
5,40,3,0,0,5,dropout_median,29,0.244
5,40,3,0,0,5,dropout_median,30,0.2675
5,40,3,0,0,5,dropout_median,31,0.273
5,40,3,0,0,5,dropout_median,32,0.282
5,40,3,0,0,5,dropout_median,33,0.2615
5,40,3,0,0,5,dropout_median,34,0.266
5,40,3,0,0,5,dropout_median,35,0.257
5,40,3,0,0,5,dropout_median,36,0.264
5,40,3,0,0,5,dropout_median,37,0.233
5,40,3,0,0,5,dropout_median,38,0.225
5,40,3,0,0,5,dropout_median,39,0.248
5,40,3,0,0,5,dropout_median,40,0.259
