Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,dropout_mean,1,0.078
10,50,3,0,0,5,dropout_mean,2,0.087
10,50,3,0,0,5,dropout_mean,3,0.129
10,50,3,0,0,5,dropout_mean,4,0.166
10,50,3,0,0,5,dropout_mean,5,0.198
10,50,3,0,0,5,dropout_mean,6,0.116
10,50,3,0,0,5,dropout_mean,7,0.29
10,50,3,0,0,5,dropout_mean,8,0.206
10,50,3,0,0,5,dropout_mean,9,0.109
10,50,3,0,0,5,dropout_mean,10,0.097
10,50,3,0,0,5,dropout_mean,11,0.131
10,50,3,0,0,5,dropout_mean,12,0.341
10,50,3,0,0,5,dropout_mean,13,0.403
10,50,3,0,0,5,dropout_mean,14,0.323
10,50,3,0,0,5,dropout_mean,15,0.284
10,50,3,0,0,5,dropout_mean,16,0.117
10,50,3,0,0,5,dropout_mean,17,0.117
10,50,3,0,0,5,dropout_mean,18,0.175
10,50,3,0,0,5,dropout_mean,19,0.124
10,50,3,0,0,5,dropout_mean,20,0.093
10,50,3,0,0,5,dropout_mean,21,0.094
10,50,3,0,0,5,dropout_mean,22,0.162
10,50,3,0,0,5,dropout_mean,23,0.21
10,50,3,0,0,5,dropout_mean,24,0.145
10,50,3,0,0,5,dropout_mean,25,0.151
10,50,3,0,0,5,dropout_mean,26,0.1
10,50,3,0,0,5,dropout_mean,27,0.093
10,50,3,0,0,5,dropout_mean,28,0.154
10,50,3,0,0,5,dropout_mean,29,0.089
10,50,3,0,0,5,dropout_mean,30,0.167
10,50,3,0,0,5,dropout_mean,31,0.193
10,50,3,0,0,5,dropout_mean,32,0.286
10,50,3,0,0,5,dropout_mean,33,0.121
10,50,3,0,0,5,dropout_mean,34,0.115
10,50,3,0,0,5,dropout_mean,35,0.116
10,50,3,0,0,5,dropout_mean,36,0.231
10,50,3,0,0,5,dropout_mean,37,0.12
10,50,3,0,0,5,dropout_mean,38,0.275
10,50,3,0,0,5,dropout_mean,39,0.357
10,50,3,0,0,5,dropout_mean,40,0.125
10,50,3,0,0,5,dropout_mean,41,0.086
10,50,3,0,0,5,dropout_mean,42,0.174
10,50,3,0,0,5,dropout_mean,43,0.152
10,50,3,0,0,5,dropout_mean,44,0.374
10,50,3,0,0,5,dropout_mean,45,0.348
10,50,3,0,0,5,dropout_mean,46,0.306
10,50,3,0,0,5,dropout_mean,47,0.327
10,50,3,0,0,5,dropout_mean,48,0.128
10,50,3,0,0,5,dropout_mean,49,0.116
10,50,3,0,0,5,dropout_mean,50,0.231
