Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.09587123862841147
7,40,3,0,0,5,median,2,0.10776766969909027
7,40,3,0,0,5,median,3,0.18334499650104968
7,40,3,0,0,5,median,4,0.22113365990202938
7,40,3,0,0,5,median,5,0.26941917424772566
7,40,3,0,0,5,median,6,0.28691392582225334
7,40,3,0,0,5,median,7,0.26592022393282017
7,40,3,0,0,5,median,8,0.26452064380685797
7,40,3,0,0,5,median,9,0.3212036389083275
7,40,3,0,0,5,median,10,0.30370888733379986
7,40,3,0,0,5,median,11,0.29461161651504547
7,40,3,0,0,5,median,12,0.2967109867039888
7,40,3,0,0,5,median,13,0.30230930720783766
7,40,3,0,0,5,median,14,0.2827151854443667
7,40,3,0,0,5,median,15,0.3079076277116865
7,40,3,0,0,5,median,16,0.3100069979006298
7,40,3,0,0,5,median,17,0.3009097270818754
7,40,3,0,0,5,median,18,0.3079076277116865
7,40,3,0,0,5,median,19,0.33170048985304407
7,40,3,0,0,5,median,20,0.31490552834149754
7,40,3,0,0,5,median,21,0.29111266620014
7,40,3,0,0,5,median,22,0.28971308607417773
7,40,3,0,0,5,median,23,0.2904128761371588
7,40,3,0,0,5,median,24,0.27991602519244224
7,40,3,0,0,5,median,25,0.2939118264520644
7,40,3,0,0,5,median,26,0.3086074177746676
7,40,3,0,0,5,median,27,0.2925122463261022
7,40,3,0,0,5,median,28,0.30300909727081876
7,40,3,0,0,5,median,29,0.30160951714485656
7,40,3,0,0,5,median,30,0.30580825752274315
7,40,3,0,0,5,median,31,0.2967109867039888
7,40,3,0,0,5,median,32,0.2925122463261022
7,40,3,0,0,5,median,33,0.2995101469559132
7,40,3,0,0,5,median,34,0.30230930720783766
7,40,3,0,0,5,median,35,0.32400279916025193
7,40,3,0,0,5,median,36,0.3086074177746676
7,40,3,0,0,5,median,37,0.2932120363890833
7,40,3,0,0,5,median,38,0.2932120363890833
7,40,3,0,0,5,median,39,0.30580825752274315
7,40,3,0,0,5,median,40,0.31560531840447864
