Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.108
10,40,3,0,0,5,dropout_mean,2,0.108
10,40,3,0,0,5,dropout_mean,3,0.101
10,40,3,0,0,5,dropout_mean,4,0.137
10,40,3,0,0,5,dropout_mean,5,0.121
10,40,3,0,0,5,dropout_mean,6,0.125
10,40,3,0,0,5,dropout_mean,7,0.262
10,40,3,0,0,5,dropout_mean,8,0.103
10,40,3,0,0,5,dropout_mean,9,0.177
10,40,3,0,0,5,dropout_mean,10,0.338
10,40,3,0,0,5,dropout_mean,11,0.336
10,40,3,0,0,5,dropout_mean,12,0.203
10,40,3,0,0,5,dropout_mean,13,0.251
10,40,3,0,0,5,dropout_mean,14,0.203
10,40,3,0,0,5,dropout_mean,15,0.253
10,40,3,0,0,5,dropout_mean,16,0.241
10,40,3,0,0,5,dropout_mean,17,0.244
10,40,3,0,0,5,dropout_mean,18,0.211
10,40,3,0,0,5,dropout_mean,19,0.164
10,40,3,0,0,5,dropout_mean,20,0.169
10,40,3,0,0,5,dropout_mean,21,0.236
10,40,3,0,0,5,dropout_mean,22,0.218
10,40,3,0,0,5,dropout_mean,23,0.239
10,40,3,0,0,5,dropout_mean,24,0.24
10,40,3,0,0,5,dropout_mean,25,0.243
10,40,3,0,0,5,dropout_mean,26,0.209
10,40,3,0,0,5,dropout_mean,27,0.287
10,40,3,0,0,5,dropout_mean,28,0.208
10,40,3,0,0,5,dropout_mean,29,0.112
10,40,3,0,0,5,dropout_mean,30,0.209
10,40,3,0,0,5,dropout_mean,31,0.227
10,40,3,0,0,5,dropout_mean,32,0.166
10,40,3,0,0,5,dropout_mean,33,0.079
10,40,3,0,0,5,dropout_mean,34,0.119
10,40,3,0,0,5,dropout_mean,35,0.214
10,40,3,0,0,5,dropout_mean,36,0.268
10,40,3,0,0,5,dropout_mean,37,0.156
10,40,3,0,0,5,dropout_mean,38,0.334
10,40,3,0,0,5,dropout_mean,39,0.178
10,40,3,0,0,5,dropout_mean,40,0.104
