Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,weighted_mean,1,0.078
10,40,3,0,0,5,weighted_mean,2,0.153
10,40,3,0,0,5,weighted_mean,3,0.143
10,40,3,0,0,5,weighted_mean,4,0.216
10,40,3,0,0,5,weighted_mean,5,0.294
10,40,3,0,0,5,weighted_mean,6,0.32
10,40,3,0,0,5,weighted_mean,7,0.271
10,40,3,0,0,5,weighted_mean,8,0.308
10,40,3,0,0,5,weighted_mean,9,0.276
10,40,3,0,0,5,weighted_mean,10,0.275
10,40,3,0,0,5,weighted_mean,11,0.261
10,40,3,0,0,5,weighted_mean,12,0.325
10,40,3,0,0,5,weighted_mean,13,0.327
10,40,3,0,0,5,weighted_mean,14,0.329
10,40,3,0,0,5,weighted_mean,15,0.341
10,40,3,0,0,5,weighted_mean,16,0.31
10,40,3,0,0,5,weighted_mean,17,0.379
10,40,3,0,0,5,weighted_mean,18,0.325
10,40,3,0,0,5,weighted_mean,19,0.353
10,40,3,0,0,5,weighted_mean,20,0.368
10,40,3,0,0,5,weighted_mean,21,0.296
10,40,3,0,0,5,weighted_mean,22,0.33
10,40,3,0,0,5,weighted_mean,23,0.279
10,40,3,0,0,5,weighted_mean,24,0.272
10,40,3,0,0,5,weighted_mean,25,0.3
10,40,3,0,0,5,weighted_mean,26,0.336
10,40,3,0,0,5,weighted_mean,27,0.265
10,40,3,0,0,5,weighted_mean,28,0.374
10,40,3,0,0,5,weighted_mean,29,0.298
10,40,3,0,0,5,weighted_mean,30,0.369
10,40,3,0,0,5,weighted_mean,31,0.363
10,40,3,0,0,5,weighted_mean,32,0.362
10,40,3,0,0,5,weighted_mean,33,0.386
10,40,3,0,0,5,weighted_mean,34,0.388
10,40,3,0,0,5,weighted_mean,35,0.409
10,40,3,0,0,5,weighted_mean,36,0.367
10,40,3,0,0,5,weighted_mean,37,0.354
10,40,3,0,0,5,weighted_mean,38,0.29
10,40,3,0,0,5,weighted_mean,39,0.371
10,40,3,0,0,5,weighted_mean,40,0.359
