Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.114
10,40,3,0,0,5,dropout_mean,2,0.14
10,40,3,0,0,5,dropout_mean,3,0.178
10,40,3,0,0,5,dropout_mean,4,0.136
10,40,3,0,0,5,dropout_mean,5,0.121
10,40,3,0,0,5,dropout_mean,6,0.121
10,40,3,0,0,5,dropout_mean,7,0.121
10,40,3,0,0,5,dropout_mean,8,0.114
10,40,3,0,0,5,dropout_mean,9,0.135
10,40,3,0,0,5,dropout_mean,10,0.114
10,40,3,0,0,5,dropout_mean,11,0.128
10,40,3,0,0,5,dropout_mean,12,0.166
10,40,3,0,0,5,dropout_mean,13,0.166
10,40,3,0,0,5,dropout_mean,14,0.203
10,40,3,0,0,5,dropout_mean,15,0.142
10,40,3,0,0,5,dropout_mean,16,0.18
10,40,3,0,0,5,dropout_mean,17,0.184
10,40,3,0,0,5,dropout_mean,18,0.158
10,40,3,0,0,5,dropout_mean,19,0.186
10,40,3,0,0,5,dropout_mean,20,0.171
10,40,3,0,0,5,dropout_mean,21,0.112
10,40,3,0,0,5,dropout_mean,22,0.114
10,40,3,0,0,5,dropout_mean,23,0.11
10,40,3,0,0,5,dropout_mean,24,0.11
10,40,3,0,0,5,dropout_mean,25,0.187
10,40,3,0,0,5,dropout_mean,26,0.252
10,40,3,0,0,5,dropout_mean,27,0.186
10,40,3,0,0,5,dropout_mean,28,0.185
10,40,3,0,0,5,dropout_mean,29,0.123
10,40,3,0,0,5,dropout_mean,30,0.116
10,40,3,0,0,5,dropout_mean,31,0.174
10,40,3,0,0,5,dropout_mean,32,0.088
10,40,3,0,0,5,dropout_mean,33,0.093
10,40,3,0,0,5,dropout_mean,34,0.121
10,40,3,0,0,5,dropout_mean,35,0.093
10,40,3,0,0,5,dropout_mean,36,0.114
10,40,3,0,0,5,dropout_mean,37,0.121
10,40,3,0,0,5,dropout_mean,38,0.093
10,40,3,0,0,5,dropout_mean,39,0.078
10,40,3,0,0,5,dropout_mean,40,0.087
