Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,50,3,0,1,1000,median,1,0.1
5,50,3,0,1,1000,median,2,0.219
5,50,3,0,1,1000,median,3,0.3475
5,50,3,0,1,1000,median,4,0.36
5,50,3,0,1,1000,median,5,0.372
5,50,3,0,1,1000,median,6,0.383
5,50,3,0,1,1000,median,7,0.382
5,50,3,0,1,1000,median,8,0.3875
5,50,3,0,1,1000,median,9,0.383
5,50,3,0,1,1000,median,10,0.388
5,50,3,0,1,1000,median,11,0.364
5,50,3,0,1,1000,median,12,0.3835
5,50,3,0,1,1000,median,13,0.387
5,50,3,0,1,1000,median,14,0.3735
5,50,3,0,1,1000,median,15,0.376
5,50,3,0,1,1000,median,16,0.373
5,50,3,0,1,1000,median,17,0.368
5,50,3,0,1,1000,median,18,0.3635
5,50,3,0,1,1000,median,19,0.39
5,50,3,0,1,1000,median,20,0.37
5,50,3,0,1,1000,median,21,0.371
5,50,3,0,1,1000,median,22,0.384
5,50,3,0,1,1000,median,23,0.3665
5,50,3,0,1,1000,median,24,0.371
5,50,3,0,1,1000,median,25,0.344
5,50,3,0,1,1000,median,26,0.376
5,50,3,0,1,1000,median,27,0.3515
5,50,3,0,1,1000,median,28,0.35
5,50,3,0,1,1000,median,29,0.3645
5,50,3,0,1,1000,median,30,0.3705
5,50,3,0,1,1000,median,31,0.3635
5,50,3,0,1,1000,median,32,0.3745
5,50,3,0,1,1000,median,33,0.3485
5,50,3,0,1,1000,median,34,0.3455
5,50,3,0,1,1000,median,35,0.367
5,50,3,0,1,1000,median,36,0.3425
5,50,3,0,1,1000,median,37,0.3305
5,50,3,0,1,1000,median,38,0.353
5,50,3,0,1,1000,median,39,0.306
5,50,3,0,1,1000,median,40,0.365
5,50,3,0,1,1000,median,41,0.329
5,50,3,0,1,1000,median,42,0.327
5,50,3,0,1,1000,median,43,0.3545
5,50,3,0,1,1000,median,44,0.338
5,50,3,0,1,1000,median,45,0.3225
5,50,3,0,1,1000,median,46,0.3635
5,50,3,0,1,1000,median,47,0.342
5,50,3,0,1,1000,median,48,0.339
5,50,3,0,1,1000,median,49,0.3485
5,50,3,0,1,1000,median,50,0.3395
