Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,50,3,0,2,1000,median,1,0.1065
5,50,3,0,2,1000,median,2,0.116
5,50,3,0,2,1000,median,3,0.1
5,50,3,0,2,1000,median,4,0.229
5,50,3,0,2,1000,median,5,0.241
5,50,3,0,2,1000,median,6,0.2475
5,50,3,0,2,1000,median,7,0.2455
5,50,3,0,2,1000,median,8,0.2385
5,50,3,0,2,1000,median,9,0.2435
5,50,3,0,2,1000,median,10,0.24
5,50,3,0,2,1000,median,11,0.242
5,50,3,0,2,1000,median,12,0.2315
5,50,3,0,2,1000,median,13,0.2295
5,50,3,0,2,1000,median,14,0.2365
5,50,3,0,2,1000,median,15,0.248
5,50,3,0,2,1000,median,16,0.254
5,50,3,0,2,1000,median,17,0.2495
5,50,3,0,2,1000,median,18,0.2475
5,50,3,0,2,1000,median,19,0.2415
5,50,3,0,2,1000,median,20,0.2425
5,50,3,0,2,1000,median,21,0.249
5,50,3,0,2,1000,median,22,0.2195
5,50,3,0,2,1000,median,23,0.226
5,50,3,0,2,1000,median,24,0.2135
5,50,3,0,2,1000,median,25,0.2315
5,50,3,0,2,1000,median,26,0.22
5,50,3,0,2,1000,median,27,0.216
5,50,3,0,2,1000,median,28,0.23
5,50,3,0,2,1000,median,29,0.244
5,50,3,0,2,1000,median,30,0.233
5,50,3,0,2,1000,median,31,0.2325
5,50,3,0,2,1000,median,32,0.2395
5,50,3,0,2,1000,median,33,0.227
5,50,3,0,2,1000,median,34,0.232
5,50,3,0,2,1000,median,35,0.232
5,50,3,0,2,1000,median,36,0.219
5,50,3,0,2,1000,median,37,0.2085
5,50,3,0,2,1000,median,38,0.2135
5,50,3,0,2,1000,median,39,0.218
5,50,3,0,2,1000,median,40,0.2145
5,50,3,0,2,1000,median,41,0.22
5,50,3,0,2,1000,median,42,0.2145
5,50,3,0,2,1000,median,43,0.1765
5,50,3,0,2,1000,median,44,0.1955
5,50,3,0,2,1000,median,45,0.199
5,50,3,0,2,1000,median,46,0.1945
5,50,3,0,2,1000,median,47,0.195
5,50,3,0,2,1000,median,48,0.1885
5,50,3,0,2,1000,median,49,0.1895
5,50,3,0,2,1000,median,50,0.1855
