Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,weighted_mean,1,0.078
10,40,3,0,0,5,weighted_mean,2,0.121
10,40,3,0,0,5,weighted_mean,3,0.204
10,40,3,0,0,5,weighted_mean,4,0.204
10,40,3,0,0,5,weighted_mean,5,0.243
10,40,3,0,0,5,weighted_mean,6,0.309
10,40,3,0,0,5,weighted_mean,7,0.299
10,40,3,0,0,5,weighted_mean,8,0.279
10,40,3,0,0,5,weighted_mean,9,0.319
10,40,3,0,0,5,weighted_mean,10,0.361
10,40,3,0,0,5,weighted_mean,11,0.357
10,40,3,0,0,5,weighted_mean,12,0.355
10,40,3,0,0,5,weighted_mean,13,0.309
10,40,3,0,0,5,weighted_mean,14,0.238
10,40,3,0,0,5,weighted_mean,15,0.291
10,40,3,0,0,5,weighted_mean,16,0.262
10,40,3,0,0,5,weighted_mean,17,0.291
10,40,3,0,0,5,weighted_mean,18,0.34
10,40,3,0,0,5,weighted_mean,19,0.246
10,40,3,0,0,5,weighted_mean,20,0.281
10,40,3,0,0,5,weighted_mean,21,0.314
10,40,3,0,0,5,weighted_mean,22,0.234
10,40,3,0,0,5,weighted_mean,23,0.238
10,40,3,0,0,5,weighted_mean,24,0.305
10,40,3,0,0,5,weighted_mean,25,0.198
10,40,3,0,0,5,weighted_mean,26,0.279
10,40,3,0,0,5,weighted_mean,27,0.311
10,40,3,0,0,5,weighted_mean,28,0.234
10,40,3,0,0,5,weighted_mean,29,0.225
10,40,3,0,0,5,weighted_mean,30,0.359
10,40,3,0,0,5,weighted_mean,31,0.262
10,40,3,0,0,5,weighted_mean,32,0.29
10,40,3,0,0,5,weighted_mean,33,0.257
10,40,3,0,0,5,weighted_mean,34,0.194
10,40,3,0,0,5,weighted_mean,35,0.34
10,40,3,0,0,5,weighted_mean,36,0.225
10,40,3,0,0,5,weighted_mean,37,0.25
10,40,3,0,0,5,weighted_mean,38,0.292
10,40,3,0,0,5,weighted_mean,39,0.347
10,40,3,0,0,5,weighted_mean,40,0.299
