Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,softmax_mean,1,0.078
10,40,3,0,0,5,softmax_mean,2,0.141
10,40,3,0,0,5,softmax_mean,3,0.219
10,40,3,0,0,5,softmax_mean,4,0.29
10,40,3,0,0,5,softmax_mean,5,0.29
10,40,3,0,0,5,softmax_mean,6,0.348
10,40,3,0,0,5,softmax_mean,7,0.35
10,40,3,0,0,5,softmax_mean,8,0.38
10,40,3,0,0,5,softmax_mean,9,0.35
10,40,3,0,0,5,softmax_mean,10,0.411
10,40,3,0,0,5,softmax_mean,11,0.405
10,40,3,0,0,5,softmax_mean,12,0.362
10,40,3,0,0,5,softmax_mean,13,0.393
10,40,3,0,0,5,softmax_mean,14,0.414
10,40,3,0,0,5,softmax_mean,15,0.386
10,40,3,0,0,5,softmax_mean,16,0.378
10,40,3,0,0,5,softmax_mean,17,0.342
10,40,3,0,0,5,softmax_mean,18,0.387
10,40,3,0,0,5,softmax_mean,19,0.435
10,40,3,0,0,5,softmax_mean,20,0.37
10,40,3,0,0,5,softmax_mean,21,0.372
10,40,3,0,0,5,softmax_mean,22,0.39
10,40,3,0,0,5,softmax_mean,23,0.374
10,40,3,0,0,5,softmax_mean,24,0.403
10,40,3,0,0,5,softmax_mean,25,0.379
10,40,3,0,0,5,softmax_mean,26,0.393
10,40,3,0,0,5,softmax_mean,27,0.366
10,40,3,0,0,5,softmax_mean,28,0.423
10,40,3,0,0,5,softmax_mean,29,0.391
10,40,3,0,0,5,softmax_mean,30,0.416
10,40,3,0,0,5,softmax_mean,31,0.405
10,40,3,0,0,5,softmax_mean,32,0.409
10,40,3,0,0,5,softmax_mean,33,0.378
10,40,3,0,0,5,softmax_mean,34,0.372
10,40,3,0,0,5,softmax_mean,35,0.35
10,40,3,0,0,5,softmax_mean,36,0.384
10,40,3,0,0,5,softmax_mean,37,0.387
10,40,3,0,0,5,softmax_mean,38,0.369
10,40,3,0,0,5,softmax_mean,39,0.369
10,40,3,0,0,5,softmax_mean,40,0.38
