Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,softmax_mean,1,0.087
10,40,3,0,0,5,softmax_mean,2,0.109
10,40,3,0,0,5,softmax_mean,3,0.102
10,40,3,0,0,5,softmax_mean,4,0.146
10,40,3,0,0,5,softmax_mean,5,0.139
10,40,3,0,0,5,softmax_mean,6,0.223
10,40,3,0,0,5,softmax_mean,7,0.304
10,40,3,0,0,5,softmax_mean,8,0.279
10,40,3,0,0,5,softmax_mean,9,0.255
10,40,3,0,0,5,softmax_mean,10,0.295
10,40,3,0,0,5,softmax_mean,11,0.316
10,40,3,0,0,5,softmax_mean,12,0.214
10,40,3,0,0,5,softmax_mean,13,0.191
10,40,3,0,0,5,softmax_mean,14,0.274
10,40,3,0,0,5,softmax_mean,15,0.231
10,40,3,0,0,5,softmax_mean,16,0.225
10,40,3,0,0,5,softmax_mean,17,0.189
10,40,3,0,0,5,softmax_mean,18,0.147
10,40,3,0,0,5,softmax_mean,19,0.223
10,40,3,0,0,5,softmax_mean,20,0.166
10,40,3,0,0,5,softmax_mean,21,0.195
10,40,3,0,0,5,softmax_mean,22,0.201
10,40,3,0,0,5,softmax_mean,23,0.19
10,40,3,0,0,5,softmax_mean,24,0.176
10,40,3,0,0,5,softmax_mean,25,0.148
10,40,3,0,0,5,softmax_mean,26,0.16
10,40,3,0,0,5,softmax_mean,27,0.161
10,40,3,0,0,5,softmax_mean,28,0.168
10,40,3,0,0,5,softmax_mean,29,0.174
10,40,3,0,0,5,softmax_mean,30,0.185
10,40,3,0,0,5,softmax_mean,31,0.198
10,40,3,0,0,5,softmax_mean,32,0.202
10,40,3,0,0,5,softmax_mean,33,0.18
10,40,3,0,0,5,softmax_mean,34,0.2
10,40,3,0,0,5,softmax_mean,35,0.191
10,40,3,0,0,5,softmax_mean,36,0.217
10,40,3,0,0,5,softmax_mean,37,0.142
10,40,3,0,0,5,softmax_mean,38,0.167
10,40,3,0,0,5,softmax_mean,39,0.229
10,40,3,0,0,5,softmax_mean,40,0.255
