Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.078
10,40,3,0,0,5,dropout_mean,2,0.199
10,40,3,0,0,5,dropout_mean,3,0.34
10,40,3,0,0,5,dropout_mean,4,0.378
10,40,3,0,0,5,dropout_mean,5,0.405
10,40,3,0,0,5,dropout_mean,6,0.389
10,40,3,0,0,5,dropout_mean,7,0.397
10,40,3,0,0,5,dropout_mean,8,0.396
10,40,3,0,0,5,dropout_mean,9,0.432
10,40,3,0,0,5,dropout_mean,10,0.333
10,40,3,0,0,5,dropout_mean,11,0.439
10,40,3,0,0,5,dropout_mean,12,0.369
10,40,3,0,0,5,dropout_mean,13,0.395
10,40,3,0,0,5,dropout_mean,14,0.391
10,40,3,0,0,5,dropout_mean,15,0.464
10,40,3,0,0,5,dropout_mean,16,0.468
10,40,3,0,0,5,dropout_mean,17,0.477
10,40,3,0,0,5,dropout_mean,18,0.462
10,40,3,0,0,5,dropout_mean,19,0.461
10,40,3,0,0,5,dropout_mean,20,0.411
10,40,3,0,0,5,dropout_mean,21,0.487
10,40,3,0,0,5,dropout_mean,22,0.468
10,40,3,0,0,5,dropout_mean,23,0.468
10,40,3,0,0,5,dropout_mean,24,0.482
10,40,3,0,0,5,dropout_mean,25,0.469
10,40,3,0,0,5,dropout_mean,26,0.468
10,40,3,0,0,5,dropout_mean,27,0.397
10,40,3,0,0,5,dropout_mean,28,0.449
10,40,3,0,0,5,dropout_mean,29,0.477
10,40,3,0,0,5,dropout_mean,30,0.393
10,40,3,0,0,5,dropout_mean,31,0.369
10,40,3,0,0,5,dropout_mean,32,0.42
10,40,3,0,0,5,dropout_mean,33,0.475
10,40,3,0,0,5,dropout_mean,34,0.396
10,40,3,0,0,5,dropout_mean,35,0.457
10,40,3,0,0,5,dropout_mean,36,0.37
10,40,3,0,0,5,dropout_mean,37,0.353
10,40,3,0,0,5,dropout_mean,38,0.468
10,40,3,0,0,5,dropout_mean,39,0.365
10,40,3,0,0,5,dropout_mean,40,0.352
