Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.09587123862841147
7,40,3,0,0,5,median,2,0.24352694191742477
7,40,3,0,0,5,median,3,0.30510846745976206
7,40,3,0,0,5,median,4,0.28481455563331
7,40,3,0,0,5,median,5,0.30300909727081876
7,40,3,0,0,5,median,6,0.31210636808957315
7,40,3,0,0,5,median,7,0.28971308607417773
7,40,3,0,0,5,median,8,0.28971308607417773
7,40,3,0,0,5,median,9,0.2736179146256123
7,40,3,0,0,5,median,10,0.2547235829251225
7,40,3,0,0,5,median,11,0.2540237928621414
7,40,3,0,0,5,median,12,0.26592022393282017
7,40,3,0,0,5,median,13,0.20643806857942618
7,40,3,0,0,5,median,14,0.258222533240028
7,40,3,0,0,5,median,15,0.2631210636808957
7,40,3,0,0,5,median,16,0.25192442267319803
7,40,3,0,0,5,median,17,0.24002799160251925
7,40,3,0,0,5,median,18,0.25892232330300907
7,40,3,0,0,5,median,19,0.24422673198040587
7,40,3,0,0,5,median,20,0.2491252624212736
7,40,3,0,0,5,median,21,0.21693491952414276
7,40,3,0,0,5,median,22,0.19104268719384185
7,40,3,0,0,5,median,23,0.20083974807557733
7,40,3,0,0,5,median,24,0.20363890832750176
7,40,3,0,0,5,median,25,0.2099370188943317
7,40,3,0,0,5,median,26,0.1959412176347096
7,40,3,0,0,5,median,27,0.20223932820153953
7,40,3,0,0,5,median,28,0.1959412176347096
7,40,3,0,0,5,median,29,0.09587123862841147
7,40,3,0,0,5,median,30,0.09657102869139259
7,40,3,0,0,5,median,31,0.099370188943317
7,40,3,0,0,5,median,32,0.10776766969909027
7,40,3,0,0,5,median,33,0.0986703988803359
7,40,3,0,0,5,median,34,0.0986703988803359
7,40,3,0,0,5,median,35,0.0986703988803359
7,40,3,0,0,5,median,36,0.09587123862841147
7,40,3,0,0,5,median,37,0.0986703988803359
7,40,3,0,0,5,median,38,0.0986703988803359
7,40,3,0,0,5,median,39,0.0986703988803359
7,40,3,0,0,5,median,40,0.10776766969909027
