Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.10776766969909027
7,40,3,0,0,5,median,2,0.18404478656403078
7,40,3,0,0,5,median,3,0.2988103568929321
7,40,3,0,0,5,median,4,0.3254023792862141
7,40,3,0,0,5,median,5,0.33799860041987406
7,40,3,0,0,5,median,6,0.3337998600419874
7,40,3,0,0,5,median,7,0.33100069979006297
7,40,3,0,0,5,median,8,0.31630510846745974
7,40,3,0,0,5,median,9,0.3205038488453464
7,40,3,0,0,5,median,10,0.2575227431770469
7,40,3,0,0,5,median,11,0.24002799160251925
7,40,3,0,0,5,median,12,0.2491252624212736
7,40,3,0,0,5,median,13,0.2729181245626312
7,40,3,0,0,5,median,14,0.26871938418474456
7,40,3,0,0,5,median,15,0.27571728481455565
7,40,3,0,0,5,median,16,0.26731980405878236
7,40,3,0,0,5,median,17,0.22673198040587825
7,40,3,0,0,5,median,18,0.18264520643806859
7,40,3,0,0,5,median,19,0.17564730580825752
7,40,3,0,0,5,median,20,0.1868439468159552
7,40,3,0,0,5,median,21,0.17074877536738978
7,40,3,0,0,5,median,22,0.20083974807557733
7,40,3,0,0,5,median,23,0.19384184744576627
7,40,3,0,0,5,median,24,0.18824352694191743
7,40,3,0,0,5,median,25,0.17494751574527642
7,40,3,0,0,5,median,26,0.1364590622813156
7,40,3,0,0,5,median,27,0.1728481455563331
7,40,3,0,0,5,median,28,0.16655003498950316
7,40,3,0,0,5,median,29,0.1735479356193142
7,40,3,0,0,5,median,30,0.16375087473757874
7,40,3,0,0,5,median,31,0.18754373687893633
7,40,3,0,0,5,median,32,0.1602519244226732
7,40,3,0,0,5,median,33,0.16445066480055984
7,40,3,0,0,5,median,34,0.16934919524142758
7,40,3,0,0,5,median,35,0.17004898530440868
7,40,3,0,0,5,median,36,0.17914625612316304
7,40,3,0,0,5,median,37,0.18124562631210636
7,40,3,0,0,5,median,38,0.18404478656403078
7,40,3,0,0,5,median,39,0.17984604618614417
7,40,3,0,0,5,median,40,0.16515045486354094
