Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,median,1,0.0895
5,40,3,0,0,5,median,2,0.104
5,40,3,0,0,5,median,3,0.1285
5,40,3,0,0,5,median,4,0.2835
5,40,3,0,0,5,median,5,0.318
5,40,3,0,0,5,median,6,0.293
5,40,3,0,0,5,median,7,0.3055
5,40,3,0,0,5,median,8,0.3155
5,40,3,0,0,5,median,9,0.3015
5,40,3,0,0,5,median,10,0.3085
5,40,3,0,0,5,median,11,0.304
5,40,3,0,0,5,median,12,0.2615
5,40,3,0,0,5,median,13,0.2805
5,40,3,0,0,5,median,14,0.255
5,40,3,0,0,5,median,15,0.2435
5,40,3,0,0,5,median,16,0.254
5,40,3,0,0,5,median,17,0.2545
5,40,3,0,0,5,median,18,0.264
5,40,3,0,0,5,median,19,0.24
5,40,3,0,0,5,median,20,0.263
5,40,3,0,0,5,median,21,0.2755
5,40,3,0,0,5,median,22,0.259
5,40,3,0,0,5,median,23,0.2565
5,40,3,0,0,5,median,24,0.2565
5,40,3,0,0,5,median,25,0.174
5,40,3,0,0,5,median,26,0.1995
5,40,3,0,0,5,median,27,0.196
5,40,3,0,0,5,median,28,0.189
5,40,3,0,0,5,median,29,0.195
5,40,3,0,0,5,median,30,0.1075
5,40,3,0,0,5,median,31,0.1045
5,40,3,0,0,5,median,32,0.101
5,40,3,0,0,5,median,33,0.1
5,40,3,0,0,5,median,34,0.1065
5,40,3,0,0,5,median,35,0.1015
5,40,3,0,0,5,median,36,0.1015
5,40,3,0,0,5,median,37,0.1065
5,40,3,0,0,5,median,38,0.1025
5,40,3,0,0,5,median,39,0.1025
5,40,3,0,0,5,median,40,0.1015
