Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,median,1,0.099
5,40,3,0,0,5,median,2,0.272
5,40,3,0,0,5,median,3,0.325
5,40,3,0,0,5,median,4,0.3255
5,40,3,0,0,5,median,5,0.3105
5,40,3,0,0,5,median,6,0.3285
5,40,3,0,0,5,median,7,0.332
5,40,3,0,0,5,median,8,0.317
5,40,3,0,0,5,median,9,0.296
5,40,3,0,0,5,median,10,0.2675
5,40,3,0,0,5,median,11,0.2465
5,40,3,0,0,5,median,12,0.2515
5,40,3,0,0,5,median,13,0.249
5,40,3,0,0,5,median,14,0.2555
5,40,3,0,0,5,median,15,0.238
5,40,3,0,0,5,median,16,0.241
5,40,3,0,0,5,median,17,0.2445
5,40,3,0,0,5,median,18,0.2215
5,40,3,0,0,5,median,19,0.23
5,40,3,0,0,5,median,20,0.159
5,40,3,0,0,5,median,21,0.1665
5,40,3,0,0,5,median,22,0.176
5,40,3,0,0,5,median,23,0.201
5,40,3,0,0,5,median,24,0.1585
5,40,3,0,0,5,median,25,0.158
5,40,3,0,0,5,median,26,0.1705
5,40,3,0,0,5,median,27,0.1735
5,40,3,0,0,5,median,28,0.1615
5,40,3,0,0,5,median,29,0.152
5,40,3,0,0,5,median,30,0.1675
5,40,3,0,0,5,median,31,0.175
5,40,3,0,0,5,median,32,0.164
5,40,3,0,0,5,median,33,0.175
5,40,3,0,0,5,median,34,0.188
5,40,3,0,0,5,median,35,0.188
5,40,3,0,0,5,median,36,0.175
5,40,3,0,0,5,median,37,0.175
5,40,3,0,0,5,median,38,0.164
5,40,3,0,0,5,median,39,0.164
5,40,3,0,0,5,median,40,0.175
