Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,bayesian_weighted,1,0.078
10,50,3,0,0,5,bayesian_weighted,2,0.125
10,50,3,0,0,5,bayesian_weighted,3,0.201
10,50,3,0,0,5,bayesian_weighted,4,0.286
10,50,3,0,0,5,bayesian_weighted,5,0.322
10,50,3,0,0,5,bayesian_weighted,6,0.295
10,50,3,0,0,5,bayesian_weighted,7,0.323
10,50,3,0,0,5,bayesian_weighted,8,0.296
10,50,3,0,0,5,bayesian_weighted,9,0.298
10,50,3,0,0,5,bayesian_weighted,10,0.295
10,50,3,0,0,5,bayesian_weighted,11,0.293
10,50,3,0,0,5,bayesian_weighted,12,0.287
10,50,3,0,0,5,bayesian_weighted,13,0.267
10,50,3,0,0,5,bayesian_weighted,14,0.311
10,50,3,0,0,5,bayesian_weighted,15,0.291
10,50,3,0,0,5,bayesian_weighted,16,0.308
10,50,3,0,0,5,bayesian_weighted,17,0.331
10,50,3,0,0,5,bayesian_weighted,18,0.301
10,50,3,0,0,5,bayesian_weighted,19,0.295
10,50,3,0,0,5,bayesian_weighted,20,0.41
10,50,3,0,0,5,bayesian_weighted,21,0.363
10,50,3,0,0,5,bayesian_weighted,22,0.319
10,50,3,0,0,5,bayesian_weighted,23,0.186
10,50,3,0,0,5,bayesian_weighted,24,0.386
10,50,3,0,0,5,bayesian_weighted,25,0.344
10,50,3,0,0,5,bayesian_weighted,26,0.292
10,50,3,0,0,5,bayesian_weighted,27,0.348
10,50,3,0,0,5,bayesian_weighted,28,0.333
10,50,3,0,0,5,bayesian_weighted,29,0.363
10,50,3,0,0,5,bayesian_weighted,30,0.355
10,50,3,0,0,5,bayesian_weighted,31,0.291
10,50,3,0,0,5,bayesian_weighted,32,0.253
10,50,3,0,0,5,bayesian_weighted,33,0.242
10,50,3,0,0,5,bayesian_weighted,34,0.289
10,50,3,0,0,5,bayesian_weighted,35,0.149
10,50,3,0,0,5,bayesian_weighted,36,0.186
10,50,3,0,0,5,bayesian_weighted,37,0.399
10,50,3,0,0,5,bayesian_weighted,38,0.349
10,50,3,0,0,5,bayesian_weighted,39,0.285
10,50,3,0,0,5,bayesian_weighted,40,0.397
10,50,3,0,0,5,bayesian_weighted,41,0.379
10,50,3,0,0,5,bayesian_weighted,42,0.219
10,50,3,0,0,5,bayesian_weighted,43,0.334
10,50,3,0,0,5,bayesian_weighted,44,0.348
10,50,3,0,0,5,bayesian_weighted,45,0.258
10,50,3,0,0,5,bayesian_weighted,46,0.334
10,50,3,0,0,5,bayesian_weighted,47,0.378
10,50,3,0,0,5,bayesian_weighted,48,0.346
10,50,3,0,0,5,bayesian_weighted,49,0.28
10,50,3,0,0,5,bayesian_weighted,50,0.301
