Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,bayesian_weighted,1,0.078
10,50,3,0,0,5,bayesian_weighted,2,0.093
10,50,3,0,0,5,bayesian_weighted,3,0.201
10,50,3,0,0,5,bayesian_weighted,4,0.266
10,50,3,0,0,5,bayesian_weighted,5,0.336
10,50,3,0,0,5,bayesian_weighted,6,0.313
10,50,3,0,0,5,bayesian_weighted,7,0.275
10,50,3,0,0,5,bayesian_weighted,8,0.399
10,50,3,0,0,5,bayesian_weighted,9,0.371
10,50,3,0,0,5,bayesian_weighted,10,0.31
10,50,3,0,0,5,bayesian_weighted,11,0.39
10,50,3,0,0,5,bayesian_weighted,12,0.362
10,50,3,0,0,5,bayesian_weighted,13,0.352
10,50,3,0,0,5,bayesian_weighted,14,0.388
10,50,3,0,0,5,bayesian_weighted,15,0.314
10,50,3,0,0,5,bayesian_weighted,16,0.332
10,50,3,0,0,5,bayesian_weighted,17,0.379
10,50,3,0,0,5,bayesian_weighted,18,0.314
10,50,3,0,0,5,bayesian_weighted,19,0.341
10,50,3,0,0,5,bayesian_weighted,20,0.383
10,50,3,0,0,5,bayesian_weighted,21,0.338
10,50,3,0,0,5,bayesian_weighted,22,0.269
10,50,3,0,0,5,bayesian_weighted,23,0.342
10,50,3,0,0,5,bayesian_weighted,24,0.25
10,50,3,0,0,5,bayesian_weighted,25,0.375
10,50,3,0,0,5,bayesian_weighted,26,0.332
10,50,3,0,0,5,bayesian_weighted,27,0.298
10,50,3,0,0,5,bayesian_weighted,28,0.267
10,50,3,0,0,5,bayesian_weighted,29,0.275
10,50,3,0,0,5,bayesian_weighted,30,0.421
10,50,3,0,0,5,bayesian_weighted,31,0.267
10,50,3,0,0,5,bayesian_weighted,32,0.286
10,50,3,0,0,5,bayesian_weighted,33,0.265
10,50,3,0,0,5,bayesian_weighted,34,0.379
10,50,3,0,0,5,bayesian_weighted,35,0.321
10,50,3,0,0,5,bayesian_weighted,36,0.423
10,50,3,0,0,5,bayesian_weighted,37,0.322
10,50,3,0,0,5,bayesian_weighted,38,0.319
10,50,3,0,0,5,bayesian_weighted,39,0.32
10,50,3,0,0,5,bayesian_weighted,40,0.264
10,50,3,0,0,5,bayesian_weighted,41,0.269
10,50,3,0,0,5,bayesian_weighted,42,0.289
10,50,3,0,0,5,bayesian_weighted,43,0.431
10,50,3,0,0,5,bayesian_weighted,44,0.42
10,50,3,0,0,5,bayesian_weighted,45,0.194
10,50,3,0,0,5,bayesian_weighted,46,0.253
10,50,3,0,0,5,bayesian_weighted,47,0.285
10,50,3,0,0,5,bayesian_weighted,48,0.358
10,50,3,0,0,5,bayesian_weighted,49,0.351
10,50,3,0,0,5,bayesian_weighted,50,0.313
