Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.10286913925822254
7,40,3,0,0,5,median,2,0.1819454163750875
7,40,3,0,0,5,median,3,0.20713785864240727
7,40,3,0,0,5,median,4,0.10986703988803359
7,40,3,0,0,5,median,5,0.09517144856543037
7,40,3,0,0,5,median,6,0.09517144856543037
7,40,3,0,0,5,median,7,0.09377186843946816
7,40,3,0,0,5,median,8,0.1000699790062981
7,40,3,0,0,5,median,9,0.10216934919524143
7,40,3,0,0,5,median,10,0.10216934919524143
7,40,3,0,0,5,median,11,0.09377186843946816
7,40,3,0,0,5,median,12,0.09377186843946816
7,40,3,0,0,5,median,13,0.09377186843946816
7,40,3,0,0,5,median,14,0.09587123862841147
7,40,3,0,0,5,median,15,0.09587123862841147
7,40,3,0,0,5,median,16,0.09587123862841147
7,40,3,0,0,5,median,17,0.09587123862841147
7,40,3,0,0,5,median,18,0.09587123862841147
7,40,3,0,0,5,median,19,0.09587123862841147
7,40,3,0,0,5,median,20,0.09587123862841147
7,40,3,0,0,5,median,21,0.09587123862841147
7,40,3,0,0,5,median,22,0.09587123862841147
7,40,3,0,0,5,median,23,0.09587123862841147
7,40,3,0,0,5,median,24,0.09587123862841147
7,40,3,0,0,5,median,25,0.09587123862841147
7,40,3,0,0,5,median,26,0.09587123862841147
7,40,3,0,0,5,median,27,0.09587123862841147
7,40,3,0,0,5,median,28,0.09587123862841147
7,40,3,0,0,5,median,29,0.09587123862841147
7,40,3,0,0,5,median,30,0.09587123862841147
7,40,3,0,0,5,median,31,0.09587123862841147
7,40,3,0,0,5,median,32,0.09587123862841147
7,40,3,0,0,5,median,33,0.09587123862841147
7,40,3,0,0,5,median,34,0.09587123862841147
7,40,3,0,0,5,median,35,0.09587123862841147
7,40,3,0,0,5,median,36,0.09587123862841147
7,40,3,0,0,5,median,37,0.09587123862841147
7,40,3,0,0,5,median,38,0.09587123862841147
7,40,3,0,0,5,median,39,0.09587123862841147
7,40,3,0,0,5,median,40,0.09587123862841147
