Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,40,3,0,0,5,median,1,0.10286913925822254
7,40,3,0,0,5,median,2,0.09447165850244926
7,40,3,0,0,5,median,3,0.24842547235829252
7,40,3,0,0,5,median,4,0.27851644506648005
7,40,3,0,0,5,median,5,0.2722183344996501
7,40,3,0,0,5,median,6,0.2708187543736879
7,40,3,0,0,5,median,7,0.2743177046885934
7,40,3,0,0,5,median,8,0.2806158152554234
7,40,3,0,0,5,median,9,0.2617214835549335
7,40,3,0,0,5,median,10,0.2491252624212736
7,40,3,0,0,5,median,11,0.22813156053184044
7,40,3,0,0,5,median,12,0.23862841147655703
7,40,3,0,0,5,median,13,0.22673198040587825
7,40,3,0,0,5,median,14,0.21483554933519944
7,40,3,0,0,5,median,15,0.2463261021693492
7,40,3,0,0,5,median,16,0.21483554933519944
7,40,3,0,0,5,median,17,0.20363890832750176
7,40,3,0,0,5,median,18,0.2001399580125962
7,40,3,0,0,5,median,19,0.20573827851644508
7,40,3,0,0,5,median,20,0.20083974807557733
7,40,3,0,0,5,median,21,0.18754373687893633
7,40,3,0,0,5,median,22,0.1868439468159552
7,40,3,0,0,5,median,23,0.1861441567529741
7,40,3,0,0,5,median,24,0.18264520643806859
7,40,3,0,0,5,median,25,0.18964310706787962
7,40,3,0,0,5,median,26,0.17634709587123862
7,40,3,0,0,5,median,27,0.1609517144856543
7,40,3,0,0,5,median,28,0.17984604618614417
7,40,3,0,0,5,median,29,0.10916724982505248
7,40,3,0,0,5,median,30,0.09587123862841147
7,40,3,0,0,5,median,31,0.09587123862841147
7,40,3,0,0,5,median,32,0.09587123862841147
7,40,3,0,0,5,median,33,0.10916724982505248
7,40,3,0,0,5,median,34,0.09517144856543037
7,40,3,0,0,5,median,35,0.0986703988803359
7,40,3,0,0,5,median,36,0.09587123862841147
7,40,3,0,0,5,median,37,0.09377186843946816
7,40,3,0,0,5,median,38,0.10706787963610917
7,40,3,0,0,5,median,39,0.09657102869139259
7,40,3,0,0,5,median,40,0.10846745976207138
