Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,dropout_mean,1,0.078
10,50,3,0,0,5,dropout_mean,2,0.114
10,50,3,0,0,5,dropout_mean,3,0.236
10,50,3,0,0,5,dropout_mean,4,0.239
10,50,3,0,0,5,dropout_mean,5,0.239
10,50,3,0,0,5,dropout_mean,6,0.356
10,50,3,0,0,5,dropout_mean,7,0.234
10,50,3,0,0,5,dropout_mean,8,0.303
10,50,3,0,0,5,dropout_mean,9,0.318
10,50,3,0,0,5,dropout_mean,10,0.206
10,50,3,0,0,5,dropout_mean,11,0.24
10,50,3,0,0,5,dropout_mean,12,0.309
10,50,3,0,0,5,dropout_mean,13,0.288
10,50,3,0,0,5,dropout_mean,14,0.226
10,50,3,0,0,5,dropout_mean,15,0.335
10,50,3,0,0,5,dropout_mean,16,0.335
10,50,3,0,0,5,dropout_mean,17,0.334
10,50,3,0,0,5,dropout_mean,18,0.332
10,50,3,0,0,5,dropout_mean,19,0.342
10,50,3,0,0,5,dropout_mean,20,0.198
10,50,3,0,0,5,dropout_mean,21,0.336
10,50,3,0,0,5,dropout_mean,22,0.368
10,50,3,0,0,5,dropout_mean,23,0.157
10,50,3,0,0,5,dropout_mean,24,0.331
10,50,3,0,0,5,dropout_mean,25,0.351
10,50,3,0,0,5,dropout_mean,26,0.371
10,50,3,0,0,5,dropout_mean,27,0.26
10,50,3,0,0,5,dropout_mean,28,0.338
10,50,3,0,0,5,dropout_mean,29,0.273
10,50,3,0,0,5,dropout_mean,30,0.232
10,50,3,0,0,5,dropout_mean,31,0.368
10,50,3,0,0,5,dropout_mean,32,0.388
10,50,3,0,0,5,dropout_mean,33,0.242
10,50,3,0,0,5,dropout_mean,34,0.23
10,50,3,0,0,5,dropout_mean,35,0.118
10,50,3,0,0,5,dropout_mean,36,0.337
10,50,3,0,0,5,dropout_mean,37,0.367
10,50,3,0,0,5,dropout_mean,38,0.421
10,50,3,0,0,5,dropout_mean,39,0.18
10,50,3,0,0,5,dropout_mean,40,0.306
10,50,3,0,0,5,dropout_mean,41,0.186
10,50,3,0,0,5,dropout_mean,42,0.433
10,50,3,0,0,5,dropout_mean,43,0.183
10,50,3,0,0,5,dropout_mean,44,0.272
10,50,3,0,0,5,dropout_mean,45,0.359
10,50,3,0,0,5,dropout_mean,46,0.46
10,50,3,0,0,5,dropout_mean,47,0.28
10,50,3,0,0,5,dropout_mean,48,0.237
10,50,3,0,0,5,dropout_mean,49,0.375
10,50,3,0,0,5,dropout_mean,50,0.4
