Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,trimmed_mean,1,0.078
10,50,3,0,0,5,trimmed_mean,2,0.134
10,50,3,0,0,5,trimmed_mean,3,0.197
10,50,3,0,0,5,trimmed_mean,4,0.311
10,50,3,0,0,5,trimmed_mean,5,0.358
10,50,3,0,0,5,trimmed_mean,6,0.362
10,50,3,0,0,5,trimmed_mean,7,0.355
10,50,3,0,0,5,trimmed_mean,8,0.364
10,50,3,0,0,5,trimmed_mean,9,0.361
10,50,3,0,0,5,trimmed_mean,10,0.382
10,50,3,0,0,5,trimmed_mean,11,0.374
10,50,3,0,0,5,trimmed_mean,12,0.361
10,50,3,0,0,5,trimmed_mean,13,0.388
10,50,3,0,0,5,trimmed_mean,14,0.381
10,50,3,0,0,5,trimmed_mean,15,0.377
10,50,3,0,0,5,trimmed_mean,16,0.382
10,50,3,0,0,5,trimmed_mean,17,0.389
10,50,3,0,0,5,trimmed_mean,18,0.38
10,50,3,0,0,5,trimmed_mean,19,0.382
10,50,3,0,0,5,trimmed_mean,20,0.382
10,50,3,0,0,5,trimmed_mean,21,0.393
10,50,3,0,0,5,trimmed_mean,22,0.382
10,50,3,0,0,5,trimmed_mean,23,0.389
10,50,3,0,0,5,trimmed_mean,24,0.392
10,50,3,0,0,5,trimmed_mean,25,0.382
10,50,3,0,0,5,trimmed_mean,26,0.393
10,50,3,0,0,5,trimmed_mean,27,0.401
10,50,3,0,0,5,trimmed_mean,28,0.4
10,50,3,0,0,5,trimmed_mean,29,0.394
10,50,3,0,0,5,trimmed_mean,30,0.397
10,50,3,0,0,5,trimmed_mean,31,0.404
10,50,3,0,0,5,trimmed_mean,32,0.384
10,50,3,0,0,5,trimmed_mean,33,0.387
10,50,3,0,0,5,trimmed_mean,34,0.406
10,50,3,0,0,5,trimmed_mean,35,0.397
10,50,3,0,0,5,trimmed_mean,36,0.414
10,50,3,0,0,5,trimmed_mean,37,0.398
10,50,3,0,0,5,trimmed_mean,38,0.407
10,50,3,0,0,5,trimmed_mean,39,0.395
10,50,3,0,0,5,trimmed_mean,40,0.414
10,50,3,0,0,5,trimmed_mean,41,0.412
10,50,3,0,0,5,trimmed_mean,42,0.403
10,50,3,0,0,5,trimmed_mean,43,0.408
10,50,3,0,0,5,trimmed_mean,44,0.398
10,50,3,0,0,5,trimmed_mean,45,0.404
10,50,3,0,0,5,trimmed_mean,46,0.407
10,50,3,0,0,5,trimmed_mean,47,0.411
10,50,3,0,0,5,trimmed_mean,48,0.405
10,50,3,0,0,5,trimmed_mean,49,0.412
10,50,3,0,0,5,trimmed_mean,50,0.401
10,50,3,0,1,5,trimmed_mean,1,0.078
10,50,3,0,1,5,trimmed_mean,2,0.126
10,50,3,0,1,5,trimmed_mean,3,0.324
10,50,3,0,1,5,trimmed_mean,4,0.372
10,50,3,0,1,5,trimmed_mean,5,0.386
10,50,3,0,1,5,trimmed_mean,6,0.396
10,50,3,0,1,5,trimmed_mean,7,0.384
10,50,3,0,1,5,trimmed_mean,8,0.39
10,50,3,0,1,5,trimmed_mean,9,0.38
10,50,3,0,1,5,trimmed_mean,10,0.385
10,50,3,0,1,5,trimmed_mean,11,0.392
10,50,3,0,1,5,trimmed_mean,12,0.411
10,50,3,0,1,5,trimmed_mean,13,0.41
