Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,mean,1,0.108
10,50,3,0,0,5,mean,2,0.114
10,50,3,0,0,5,mean,3,0.114
10,50,3,0,0,5,mean,4,0.138
10,50,3,0,0,5,mean,5,0.148
10,50,3,0,0,5,mean,6,0.182
10,50,3,0,0,5,mean,7,0.219
10,50,3,0,0,5,mean,8,0.233
10,50,3,0,0,5,mean,9,0.208
10,50,3,0,0,5,mean,10,0.219
10,50,3,0,0,5,mean,11,0.181
10,50,3,0,0,5,mean,12,0.187
10,50,3,0,0,5,mean,13,0.208
10,50,3,0,0,5,mean,14,0.205
10,50,3,0,0,5,mean,15,0.211
10,50,3,0,0,5,mean,16,0.142
10,50,3,0,0,5,mean,17,0.14
10,50,3,0,0,5,mean,18,0.223
10,50,3,0,0,5,mean,19,0.187
10,50,3,0,0,5,mean,20,0.161
10,50,3,0,0,5,mean,21,0.171
10,50,3,0,0,5,mean,22,0.181
10,50,3,0,0,5,mean,23,0.2
10,50,3,0,0,5,mean,24,0.187
10,50,3,0,0,5,mean,25,0.219
10,50,3,0,0,5,mean,26,0.213
10,50,3,0,0,5,mean,27,0.197
10,50,3,0,0,5,mean,28,0.19
10,50,3,0,0,5,mean,29,0.159
10,50,3,0,0,5,mean,30,0.183
10,50,3,0,0,5,mean,31,0.201
10,50,3,0,0,5,mean,32,0.188
10,50,3,0,0,5,mean,33,0.117
10,50,3,0,0,5,mean,34,0.164
10,50,3,0,0,5,mean,35,0.131
10,50,3,0,0,5,mean,36,0.156
10,50,3,0,0,5,mean,37,0.185
10,50,3,0,0,5,mean,38,0.187
10,50,3,0,0,5,mean,39,0.12
10,50,3,0,0,5,mean,40,0.115
10,50,3,0,0,5,mean,41,0.16
10,50,3,0,0,5,mean,42,0.125
10,50,3,0,0,5,mean,43,0.175
10,50,3,0,0,5,mean,44,0.138
10,50,3,0,0,5,mean,45,0.132
10,50,3,0,0,5,mean,46,0.117
10,50,3,0,0,5,mean,47,0.124
10,50,3,0,0,5,mean,48,0.19
10,50,3,0,0,5,mean,49,0.189
10,50,3,0,0,5,mean,50,0.145
