Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,50,3,0,0,1000,median,1,0.0895
5,50,3,0,0,1000,median,2,0.113
5,50,3,0,0,1000,median,3,0.2825
5,50,3,0,0,1000,median,4,0.328
5,50,3,0,0,1000,median,5,0.36
5,50,3,0,0,1000,median,6,0.371
5,50,3,0,0,1000,median,7,0.369
5,50,3,0,0,1000,median,8,0.371
5,50,3,0,0,1000,median,9,0.387
5,50,3,0,0,1000,median,10,0.358
5,50,3,0,0,1000,median,11,0.395
5,50,3,0,0,1000,median,12,0.4095
5,50,3,0,0,1000,median,13,0.4115
5,50,3,0,0,1000,median,14,0.399
5,50,3,0,0,1000,median,15,0.397
5,50,3,0,0,1000,median,16,0.412
5,50,3,0,0,1000,median,17,0.3965
5,50,3,0,0,1000,median,18,0.4135
5,50,3,0,0,1000,median,19,0.4125
5,50,3,0,0,1000,median,20,0.402
5,50,3,0,0,1000,median,21,0.4135
5,50,3,0,0,1000,median,22,0.414
5,50,3,0,0,1000,median,23,0.4215
5,50,3,0,0,1000,median,24,0.425
5,50,3,0,0,1000,median,25,0.4085
5,50,3,0,0,1000,median,26,0.4115
5,50,3,0,0,1000,median,27,0.4075
5,50,3,0,0,1000,median,28,0.4215
5,50,3,0,0,1000,median,29,0.4135
5,50,3,0,0,1000,median,30,0.429
5,50,3,0,0,1000,median,31,0.4045
5,50,3,0,0,1000,median,32,0.414
5,50,3,0,0,1000,median,33,0.4255
5,50,3,0,0,1000,median,34,0.437
5,50,3,0,0,1000,median,35,0.4255
5,50,3,0,0,1000,median,36,0.4285
5,50,3,0,0,1000,median,37,0.4315
5,50,3,0,0,1000,median,38,0.4325
5,50,3,0,0,1000,median,39,0.4235
5,50,3,0,0,1000,median,40,0.4405
5,50,3,0,0,1000,median,41,0.43
5,50,3,0,0,1000,median,42,0.4155
5,50,3,0,0,1000,median,43,0.414
5,50,3,0,0,1000,median,44,0.427
5,50,3,0,0,1000,median,45,0.4405
5,50,3,0,0,1000,median,46,0.4265
5,50,3,0,0,1000,median,47,0.4305
5,50,3,0,0,1000,median,48,0.429
5,50,3,0,0,1000,median,49,0.4285
5,50,3,0,0,1000,median,50,0.4245
5,50,3,1,0,1000,median,1,0.0895
5,50,3,1,0,1000,median,2,0.1015
5,50,3,1,0,1000,median,3,0.1015
5,50,3,1,0,1000,median,4,0.1015
5,50,3,1,0,1000,median,5,0.1015
5,50,3,1,0,1000,median,6,0.0955
5,50,3,1,0,1000,median,7,0.0955
5,50,3,1,0,1000,median,8,0.0955
5,50,3,1,0,1000,median,9,0.1065
5,50,3,1,0,1000,median,10,0.1065
5,50,3,1,0,1000,median,11,0.0955
5,50,3,1,0,1000,median,12,0.1
5,50,3,1,0,1000,median,13,0.1015
5,50,3,1,0,1000,median,14,0.1015
5,50,3,1,0,1000,median,15,0.0895
