Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,weighted_mean,1,0.078
10,50,3,0,0,5,weighted_mean,2,0.09
10,50,3,0,0,5,weighted_mean,3,0.106
10,50,3,0,0,5,weighted_mean,4,0.146
10,50,3,0,0,5,weighted_mean,5,0.125
10,50,3,0,0,5,weighted_mean,6,0.112
10,50,3,0,0,5,weighted_mean,7,0.115
10,50,3,0,0,5,weighted_mean,8,0.112
10,50,3,0,0,5,weighted_mean,9,0.152
10,50,3,0,0,5,weighted_mean,10,0.227
10,50,3,0,0,5,weighted_mean,11,0.215
10,50,3,0,0,5,weighted_mean,12,0.177
10,50,3,0,0,5,weighted_mean,13,0.237
10,50,3,0,0,5,weighted_mean,14,0.227
10,50,3,0,0,5,weighted_mean,15,0.251
10,50,3,0,0,5,weighted_mean,16,0.204
10,50,3,0,0,5,weighted_mean,17,0.12
10,50,3,0,0,5,weighted_mean,18,0.231
10,50,3,0,0,5,weighted_mean,19,0.166
10,50,3,0,0,5,weighted_mean,20,0.208
10,50,3,0,0,5,weighted_mean,21,0.137
10,50,3,0,0,5,weighted_mean,22,0.08
10,50,3,0,0,5,weighted_mean,23,0.131
10,50,3,0,0,5,weighted_mean,24,0.084
10,50,3,0,0,5,weighted_mean,25,0.125
10,50,3,0,0,5,weighted_mean,26,0.151
10,50,3,0,0,5,weighted_mean,27,0.137
10,50,3,0,0,5,weighted_mean,28,0.117
10,50,3,0,0,5,weighted_mean,29,0.144
10,50,3,0,0,5,weighted_mean,30,0.142
10,50,3,0,0,5,weighted_mean,31,0.119
10,50,3,0,0,5,weighted_mean,32,0.118
10,50,3,0,0,5,weighted_mean,33,0.129
10,50,3,0,0,5,weighted_mean,34,0.121
10,50,3,0,0,5,weighted_mean,35,0.151
10,50,3,0,0,5,weighted_mean,36,0.131
10,50,3,0,0,5,weighted_mean,37,0.158
10,50,3,0,0,5,weighted_mean,38,0.107
10,50,3,0,0,5,weighted_mean,39,0.109
10,50,3,0,0,5,weighted_mean,40,0.104
10,50,3,0,0,5,weighted_mean,41,0.093
10,50,3,0,0,5,weighted_mean,42,0.116
10,50,3,0,0,5,weighted_mean,43,0.115
10,50,3,0,0,5,weighted_mean,44,0.117
10,50,3,0,0,5,weighted_mean,45,0.116
10,50,3,0,0,5,weighted_mean,46,0.123
10,50,3,0,0,5,weighted_mean,47,0.162
10,50,3,0,0,5,weighted_mean,48,0.152
10,50,3,0,0,5,weighted_mean,49,0.186
10,50,3,0,0,5,weighted_mean,50,0.145
