Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.108
10,40,3,0,0,5,dropout_mean,2,0.1
10,40,3,0,0,5,dropout_mean,3,0.115
10,40,3,0,0,5,dropout_mean,4,0.148
10,40,3,0,0,5,dropout_mean,5,0.163
10,40,3,0,0,5,dropout_mean,6,0.15
10,40,3,0,0,5,dropout_mean,7,0.135
10,40,3,0,0,5,dropout_mean,8,0.114
10,40,3,0,0,5,dropout_mean,9,0.14
10,40,3,0,0,5,dropout_mean,10,0.309
10,40,3,0,0,5,dropout_mean,11,0.194
10,40,3,0,0,5,dropout_mean,12,0.199
10,40,3,0,0,5,dropout_mean,13,0.119
10,40,3,0,0,5,dropout_mean,14,0.176
10,40,3,0,0,5,dropout_mean,15,0.182
10,40,3,0,0,5,dropout_mean,16,0.14
10,40,3,0,0,5,dropout_mean,17,0.143
10,40,3,0,0,5,dropout_mean,18,0.084
10,40,3,0,0,5,dropout_mean,19,0.228
10,40,3,0,0,5,dropout_mean,20,0.109
10,40,3,0,0,5,dropout_mean,21,0.285
10,40,3,0,0,5,dropout_mean,22,0.325
10,40,3,0,0,5,dropout_mean,23,0.291
10,40,3,0,0,5,dropout_mean,24,0.244
10,40,3,0,0,5,dropout_mean,25,0.281
10,40,3,0,0,5,dropout_mean,26,0.282
10,40,3,0,0,5,dropout_mean,27,0.358
10,40,3,0,0,5,dropout_mean,28,0.283
10,40,3,0,0,5,dropout_mean,29,0.239
10,40,3,0,0,5,dropout_mean,30,0.167
10,40,3,0,0,5,dropout_mean,31,0.138
10,40,3,0,0,5,dropout_mean,32,0.21
10,40,3,0,0,5,dropout_mean,33,0.15
10,40,3,0,0,5,dropout_mean,34,0.156
10,40,3,0,0,5,dropout_mean,35,0.214
10,40,3,0,0,5,dropout_mean,36,0.333
10,40,3,0,0,5,dropout_mean,37,0.279
10,40,3,0,0,5,dropout_mean,38,0.329
10,40,3,0,0,5,dropout_mean,39,0.14
10,40,3,0,0,5,dropout_mean,40,0.224
