Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,weighted_mean,1,0.108
10,40,3,0,0,5,weighted_mean,2,0.114
10,40,3,0,0,5,weighted_mean,3,0.196
10,40,3,0,0,5,weighted_mean,4,0.249
10,40,3,0,0,5,weighted_mean,5,0.258
10,40,3,0,0,5,weighted_mean,6,0.245
10,40,3,0,0,5,weighted_mean,7,0.284
10,40,3,0,0,5,weighted_mean,8,0.258
10,40,3,0,0,5,weighted_mean,9,0.307
10,40,3,0,0,5,weighted_mean,10,0.306
10,40,3,0,0,5,weighted_mean,11,0.312
10,40,3,0,0,5,weighted_mean,12,0.242
10,40,3,0,0,5,weighted_mean,13,0.268
10,40,3,0,0,5,weighted_mean,14,0.23
10,40,3,0,0,5,weighted_mean,15,0.195
10,40,3,0,0,5,weighted_mean,16,0.262
10,40,3,0,0,5,weighted_mean,17,0.218
10,40,3,0,0,5,weighted_mean,18,0.358
10,40,3,0,0,5,weighted_mean,19,0.228
10,40,3,0,0,5,weighted_mean,20,0.319
10,40,3,0,0,5,weighted_mean,21,0.33
10,40,3,0,0,5,weighted_mean,22,0.324
10,40,3,0,0,5,weighted_mean,23,0.249
10,40,3,0,0,5,weighted_mean,24,0.231
10,40,3,0,0,5,weighted_mean,25,0.283
10,40,3,0,0,5,weighted_mean,26,0.259
10,40,3,0,0,5,weighted_mean,27,0.298
10,40,3,0,0,5,weighted_mean,28,0.23
10,40,3,0,0,5,weighted_mean,29,0.232
10,40,3,0,0,5,weighted_mean,30,0.259
10,40,3,0,0,5,weighted_mean,31,0.257
10,40,3,0,0,5,weighted_mean,32,0.242
10,40,3,0,0,5,weighted_mean,33,0.239
10,40,3,0,0,5,weighted_mean,34,0.287
10,40,3,0,0,5,weighted_mean,35,0.226
10,40,3,0,0,5,weighted_mean,36,0.291
10,40,3,0,0,5,weighted_mean,37,0.32
10,40,3,0,0,5,weighted_mean,38,0.372
10,40,3,0,0,5,weighted_mean,39,0.294
10,40,3,0,0,5,weighted_mean,40,0.287
