Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,weighted_mean,1,0.078
10,40,3,0,0,5,weighted_mean,2,0.206
10,40,3,0,0,5,weighted_mean,3,0.248
10,40,3,0,0,5,weighted_mean,4,0.294
10,40,3,0,0,5,weighted_mean,5,0.324
10,40,3,0,0,5,weighted_mean,6,0.374
10,40,3,0,0,5,weighted_mean,7,0.372
10,40,3,0,0,5,weighted_mean,8,0.376
10,40,3,0,0,5,weighted_mean,9,0.401
10,40,3,0,0,5,weighted_mean,10,0.389
10,40,3,0,0,5,weighted_mean,11,0.374
10,40,3,0,0,5,weighted_mean,12,0.395
10,40,3,0,0,5,weighted_mean,13,0.41
10,40,3,0,0,5,weighted_mean,14,0.393
10,40,3,0,0,5,weighted_mean,15,0.419
10,40,3,0,0,5,weighted_mean,16,0.422
10,40,3,0,0,5,weighted_mean,17,0.427
10,40,3,0,0,5,weighted_mean,18,0.401
10,40,3,0,0,5,weighted_mean,19,0.42
10,40,3,0,0,5,weighted_mean,20,0.419
10,40,3,0,0,5,weighted_mean,21,0.428
10,40,3,0,0,5,weighted_mean,22,0.384
10,40,3,0,0,5,weighted_mean,23,0.414
10,40,3,0,0,5,weighted_mean,24,0.398
10,40,3,0,0,5,weighted_mean,25,0.366
10,40,3,0,0,5,weighted_mean,26,0.392
10,40,3,0,0,5,weighted_mean,27,0.37
10,40,3,0,0,5,weighted_mean,28,0.376
10,40,3,0,0,5,weighted_mean,29,0.4
10,40,3,0,0,5,weighted_mean,30,0.357
10,40,3,0,0,5,weighted_mean,31,0.342
10,40,3,0,0,5,weighted_mean,32,0.415
10,40,3,0,0,5,weighted_mean,33,0.369
10,40,3,0,0,5,weighted_mean,34,0.397
10,40,3,0,0,5,weighted_mean,35,0.399
10,40,3,0,0,5,weighted_mean,36,0.417
10,40,3,0,0,5,weighted_mean,37,0.404
10,40,3,0,0,5,weighted_mean,38,0.394
10,40,3,0,0,5,weighted_mean,39,0.408
10,40,3,0,0,5,weighted_mean,40,0.377
