Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,dropout_median,1,0.1155
5,40,3,0,0,5,dropout_median,2,0.2415
5,40,3,0,0,5,dropout_median,3,0.297
5,40,3,0,0,5,dropout_median,4,0.307
5,40,3,0,0,5,dropout_median,5,0.297
5,40,3,0,0,5,dropout_median,6,0.3115
5,40,3,0,0,5,dropout_median,7,0.341
5,40,3,0,0,5,dropout_median,8,0.3185
5,40,3,0,0,5,dropout_median,9,0.336
5,40,3,0,0,5,dropout_median,10,0.3245
5,40,3,0,0,5,dropout_median,11,0.36
5,40,3,0,0,5,dropout_median,12,0.3665
5,40,3,0,0,5,dropout_median,13,0.3635
5,40,3,0,0,5,dropout_median,14,0.4045
5,40,3,0,0,5,dropout_median,15,0.385
5,40,3,0,0,5,dropout_median,16,0.394
5,40,3,0,0,5,dropout_median,17,0.3965
5,40,3,0,0,5,dropout_median,18,0.399
5,40,3,0,0,5,dropout_median,19,0.389
5,40,3,0,0,5,dropout_median,20,0.3825
5,40,3,0,0,5,dropout_median,21,0.387
5,40,3,0,0,5,dropout_median,22,0.389
5,40,3,0,0,5,dropout_median,23,0.3885
5,40,3,0,0,5,dropout_median,24,0.3835
5,40,3,0,0,5,dropout_median,25,0.3855
5,40,3,0,0,5,dropout_median,26,0.3695
5,40,3,0,0,5,dropout_median,27,0.3895
5,40,3,0,0,5,dropout_median,28,0.3935
5,40,3,0,0,5,dropout_median,29,0.384
5,40,3,0,0,5,dropout_median,30,0.392
5,40,3,0,0,5,dropout_median,31,0.4035
5,40,3,0,0,5,dropout_median,32,0.3895
5,40,3,0,0,5,dropout_median,33,0.418
5,40,3,0,0,5,dropout_median,34,0.391
5,40,3,0,0,5,dropout_median,35,0.3955
5,40,3,0,0,5,dropout_median,36,0.381
5,40,3,0,0,5,dropout_median,37,0.384
5,40,3,0,0,5,dropout_median,38,0.394
5,40,3,0,0,5,dropout_median,39,0.39
5,40,3,0,0,5,dropout_median,40,0.4
