Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,weighted_krum,1,0.266
10,50,3,0,0,5,weighted_krum,2,0.37
10,50,3,0,0,5,weighted_krum,3,0.343
10,50,3,0,0,5,weighted_krum,4,0.325
10,50,3,0,0,5,weighted_krum,5,0.334
10,50,3,0,0,5,weighted_krum,6,0.318
10,50,3,0,0,5,weighted_krum,7,0.336
10,50,3,0,0,5,weighted_krum,8,0.363
10,50,3,0,0,5,weighted_krum,9,0.342
10,50,3,0,0,5,weighted_krum,10,0.351
10,50,3,0,0,5,weighted_krum,11,0.353
10,50,3,0,0,5,weighted_krum,12,0.323
10,50,3,0,0,5,weighted_krum,13,0.331
10,50,3,0,0,5,weighted_krum,14,0.302
10,50,3,0,0,5,weighted_krum,15,0.317
10,50,3,0,0,5,weighted_krum,16,0.316
10,50,3,0,0,5,weighted_krum,17,0.32
10,50,3,0,0,5,weighted_krum,18,0.322
10,50,3,0,0,5,weighted_krum,19,0.31
10,50,3,0,0,5,weighted_krum,20,0.188
10,50,3,0,0,5,weighted_krum,21,0.283
10,50,3,0,0,5,weighted_krum,22,0.337
10,50,3,0,0,5,weighted_krum,23,0.352
10,50,3,0,0,5,weighted_krum,24,0.336
10,50,3,0,0,5,weighted_krum,25,0.312
10,50,3,0,0,5,weighted_krum,26,0.333
10,50,3,0,0,5,weighted_krum,27,0.127
10,50,3,0,0,5,weighted_krum,28,0.227
10,50,3,0,0,5,weighted_krum,29,0.231
10,50,3,0,0,5,weighted_krum,30,0.289
10,50,3,0,0,5,weighted_krum,31,0.28
10,50,3,0,0,5,weighted_krum,32,0.266
10,50,3,0,0,5,weighted_krum,33,0.297
10,50,3,0,0,5,weighted_krum,34,0.215
10,50,3,0,0,5,weighted_krum,35,0.318
10,50,3,0,0,5,weighted_krum,36,0.303
10,50,3,0,0,5,weighted_krum,37,0.264
10,50,3,0,0,5,weighted_krum,38,0.294
10,50,3,0,0,5,weighted_krum,39,0.307
10,50,3,0,0,5,weighted_krum,40,0.223
10,50,3,0,0,5,weighted_krum,41,0.297
10,50,3,0,0,5,weighted_krum,42,0.278
10,50,3,0,0,5,weighted_krum,43,0.196
10,50,3,0,0,5,weighted_krum,44,0.286
10,50,3,0,0,5,weighted_krum,45,0.28
10,50,3,0,0,5,weighted_krum,46,0.266
10,50,3,0,0,5,weighted_krum,47,0.271
10,50,3,0,0,5,weighted_krum,48,0.233
10,50,3,0,0,5,weighted_krum,49,0.216
10,50,3,0,0,5,weighted_krum,50,0.265
