Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,mean,1,0.078
10,40,3,0,0,5,mean,2,0.16
10,40,3,0,0,5,mean,3,0.237
10,40,3,0,0,5,mean,4,0.29
10,40,3,0,0,5,mean,5,0.301
10,40,3,0,0,5,mean,6,0.335
10,40,3,0,0,5,mean,7,0.366
10,40,3,0,0,5,mean,8,0.367
10,40,3,0,0,5,mean,9,0.383
10,40,3,0,0,5,mean,10,0.379
10,40,3,0,0,5,mean,11,0.388
10,40,3,0,0,5,mean,12,0.385
10,40,3,0,0,5,mean,13,0.407
10,40,3,0,0,5,mean,14,0.403
10,40,3,0,0,5,mean,15,0.383
10,40,3,0,0,5,mean,16,0.391
10,40,3,0,0,5,mean,17,0.363
10,40,3,0,0,5,mean,18,0.385
10,40,3,0,0,5,mean,19,0.405
10,40,3,0,0,5,mean,20,0.402
10,40,3,0,0,5,mean,21,0.404
10,40,3,0,0,5,mean,22,0.391
10,40,3,0,0,5,mean,23,0.379
10,40,3,0,0,5,mean,24,0.411
10,40,3,0,0,5,mean,25,0.415
10,40,3,0,0,5,mean,26,0.393
10,40,3,0,0,5,mean,27,0.394
10,40,3,0,0,5,mean,28,0.38
10,40,3,0,0,5,mean,29,0.406
10,40,3,0,0,5,mean,30,0.417
10,40,3,0,0,5,mean,31,0.388
10,40,3,0,0,5,mean,32,0.404
10,40,3,0,0,5,mean,33,0.382
10,40,3,0,0,5,mean,34,0.42
10,40,3,0,0,5,mean,35,0.4
10,40,3,0,0,5,mean,36,0.416
10,40,3,0,0,5,mean,37,0.417
10,40,3,0,0,5,mean,38,0.386
10,40,3,0,0,5,mean,39,0.394
10,40,3,0,0,5,mean,40,0.392
