Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.103
10,40,3,0,0,5,dropout_mean,2,0.114
10,40,3,0,0,5,dropout_mean,3,0.203
10,40,3,0,0,5,dropout_mean,4,0.127
10,40,3,0,0,5,dropout_mean,5,0.119
10,40,3,0,0,5,dropout_mean,6,0.155
10,40,3,0,0,5,dropout_mean,7,0.164
10,40,3,0,0,5,dropout_mean,8,0.289
10,40,3,0,0,5,dropout_mean,9,0.293
10,40,3,0,0,5,dropout_mean,10,0.31
10,40,3,0,0,5,dropout_mean,11,0.16
10,40,3,0,0,5,dropout_mean,12,0.12
10,40,3,0,0,5,dropout_mean,13,0.174
10,40,3,0,0,5,dropout_mean,14,0.196
10,40,3,0,0,5,dropout_mean,15,0.227
10,40,3,0,0,5,dropout_mean,16,0.234
10,40,3,0,0,5,dropout_mean,17,0.237
10,40,3,0,0,5,dropout_mean,18,0.275
10,40,3,0,0,5,dropout_mean,19,0.175
10,40,3,0,0,5,dropout_mean,20,0.26
10,40,3,0,0,5,dropout_mean,21,0.237
10,40,3,0,0,5,dropout_mean,22,0.156
10,40,3,0,0,5,dropout_mean,23,0.245
10,40,3,0,0,5,dropout_mean,24,0.18
10,40,3,0,0,5,dropout_mean,25,0.25
10,40,3,0,0,5,dropout_mean,26,0.098
10,40,3,0,0,5,dropout_mean,27,0.108
10,40,3,0,0,5,dropout_mean,28,0.087
10,40,3,0,0,5,dropout_mean,29,0.078
10,40,3,0,0,5,dropout_mean,30,0.087
10,40,3,0,0,5,dropout_mean,31,0.1
10,40,3,0,0,5,dropout_mean,32,0.078
10,40,3,0,0,5,dropout_mean,33,0.087
10,40,3,0,0,5,dropout_mean,34,0.114
10,40,3,0,0,5,dropout_mean,35,0.087
10,40,3,0,0,5,dropout_mean,36,0.1
10,40,3,0,0,5,dropout_mean,37,0.087
10,40,3,0,0,5,dropout_mean,38,0.1
10,40,3,0,0,5,dropout_mean,39,0.109
10,40,3,0,0,5,dropout_mean,40,0.108
