Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.108
10,40,3,0,0,5,dropout_mean,2,0.128
10,40,3,0,0,5,dropout_mean,3,0.205
10,40,3,0,0,5,dropout_mean,4,0.128
10,40,3,0,0,5,dropout_mean,5,0.149
10,40,3,0,0,5,dropout_mean,6,0.156
10,40,3,0,0,5,dropout_mean,7,0.128
10,40,3,0,0,5,dropout_mean,8,0.113
10,40,3,0,0,5,dropout_mean,9,0.099
10,40,3,0,0,5,dropout_mean,10,0.19
10,40,3,0,0,5,dropout_mean,11,0.21
10,40,3,0,0,5,dropout_mean,12,0.201
10,40,3,0,0,5,dropout_mean,13,0.087
10,40,3,0,0,5,dropout_mean,14,0.151
10,40,3,0,0,5,dropout_mean,15,0.111
10,40,3,0,0,5,dropout_mean,16,0.118
10,40,3,0,0,5,dropout_mean,17,0.099
10,40,3,0,0,5,dropout_mean,18,0.123
10,40,3,0,0,5,dropout_mean,19,0.104
10,40,3,0,0,5,dropout_mean,20,0.1
10,40,3,0,0,5,dropout_mean,21,0.177
10,40,3,0,0,5,dropout_mean,22,0.11
10,40,3,0,0,5,dropout_mean,23,0.1
10,40,3,0,0,5,dropout_mean,24,0.126
10,40,3,0,0,5,dropout_mean,25,0.127
10,40,3,0,0,5,dropout_mean,26,0.1
10,40,3,0,0,5,dropout_mean,27,0.087
10,40,3,0,0,5,dropout_mean,28,0.109
10,40,3,0,0,5,dropout_mean,29,0.103
10,40,3,0,0,5,dropout_mean,30,0.1
10,40,3,0,0,5,dropout_mean,31,0.121
10,40,3,0,0,5,dropout_mean,32,0.1
10,40,3,0,0,5,dropout_mean,33,0.103
10,40,3,0,0,5,dropout_mean,34,0.093
10,40,3,0,0,5,dropout_mean,35,0.093
10,40,3,0,0,5,dropout_mean,36,0.121
10,40,3,0,0,5,dropout_mean,37,0.093
10,40,3,0,0,5,dropout_mean,38,0.093
10,40,3,0,0,5,dropout_mean,39,0.103
10,40,3,0,0,5,dropout_mean,40,0.078
