Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
7,50,3,2,0,1000,median,1,0.09587123862841147
7,50,3,2,0,1000,median,2,0.10776766969909027
7,50,3,2,0,1000,median,3,0.19104268719384185
7,50,3,2,0,1000,median,4,0.25892232330300907
7,50,3,2,0,1000,median,5,0.2729181245626312
7,50,3,2,0,1000,median,6,0.26941917424772566
7,50,3,2,0,1000,median,7,0.31350594821553535
7,50,3,2,0,1000,median,8,0.32400279916025193
7,50,3,2,0,1000,median,9,0.33170048985304407
7,50,3,2,0,1000,median,10,0.34149755073477955
7,50,3,2,0,1000,median,11,0.3289013296011197
7,50,3,2,0,1000,median,12,0.3184044786564031
7,50,3,2,0,1000,median,13,0.3275017494751575
7,50,3,2,0,1000,median,14,0.32470258922323303
7,50,3,2,0,1000,median,15,0.2925122463261022
7,50,3,2,0,1000,median,16,0.36878936319104266
7,50,3,2,0,1000,median,17,0.3456962911126662
7,50,3,2,0,1000,median,18,0.3331000699790063
7,50,3,2,0,1000,median,19,0.35199440167949614
7,50,3,2,0,1000,median,20,0.34849545136459065
7,50,3,2,0,1000,median,21,0.3337998600419874
7,50,3,2,0,1000,median,22,0.29111266620014
7,50,3,2,0,1000,median,23,0.34149755073477955
7,50,3,2,0,1000,median,24,0.32400279916025193
7,50,3,2,0,1000,median,25,0.33170048985304407
7,50,3,2,0,1000,median,26,0.3289013296011197
7,50,3,2,0,1000,median,27,0.32400279916025193
7,50,3,2,0,1000,median,28,0.32260321903428973
7,50,3,2,0,1000,median,29,0.34849545136459065
7,50,3,2,0,1000,median,30,0.35269419174247724
7,50,3,2,0,1000,median,31,0.32470258922323303
7,50,3,2,0,1000,median,32,0.311406578026592
7,50,3,2,0,1000,median,33,0.317704688593422
7,50,3,2,0,1000,median,34,0.357592722183345
7,50,3,2,0,1000,median,35,0.3624912526242127
7,50,3,2,0,1000,median,36,0.35059482155353394
7,50,3,2,0,1000,median,37,0.34149755073477955
7,50,3,2,0,1000,median,38,0.32330300909727083
7,50,3,2,0,1000,median,39,0.3610916724982505
7,50,3,2,0,1000,median,40,0.34149755073477955
7,50,3,2,0,1000,median,41,0.36668999300209937
7,50,3,2,0,1000,median,42,0.3645906228131561
7,50,3,2,0,1000,median,43,0.34009797060881736
7,50,3,2,0,1000,median,44,0.3449965010496851
7,50,3,2,0,1000,median,45,0.33869839048285516
7,50,3,2,0,1000,median,46,0.3631910426871938
7,50,3,2,0,1000,median,47,0.32470258922323303
7,50,3,2,0,1000,median,48,0.3282015395381386
7,50,3,2,0,1000,median,49,0.3184044786564031
7,50,3,2,0,1000,median,50,0.3463960811756473
