Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,dropout_median,1,0.1495
5,40,3,0,0,5,dropout_median,2,0.1125
5,40,3,0,0,5,dropout_median,3,0.1375
5,40,3,0,0,5,dropout_median,4,0.118
5,40,3,0,0,5,dropout_median,5,0.1115
5,40,3,0,0,5,dropout_median,6,0.2515
5,40,3,0,0,5,dropout_median,7,0.32
5,40,3,0,0,5,dropout_median,8,0.0935
5,40,3,0,0,5,dropout_median,9,0.303
5,40,3,0,0,5,dropout_median,10,0.101
5,40,3,0,0,5,dropout_median,11,0.324
5,40,3,0,0,5,dropout_median,12,0.28
5,40,3,0,0,5,dropout_median,13,0.392
5,40,3,0,0,5,dropout_median,14,0.3215
5,40,3,0,0,5,dropout_median,15,0.34
5,40,3,0,0,5,dropout_median,16,0.33
5,40,3,0,0,5,dropout_median,17,0.104
5,40,3,0,0,5,dropout_median,18,0.27
5,40,3,0,0,5,dropout_median,19,0.0995
5,40,3,0,0,5,dropout_median,20,0.265
5,40,3,0,0,5,dropout_median,21,0.289
5,40,3,0,0,5,dropout_median,22,0.131
5,40,3,0,0,5,dropout_median,23,0.089
5,40,3,0,0,5,dropout_median,24,0.2645
5,40,3,0,0,5,dropout_median,25,0.381
5,40,3,0,0,5,dropout_median,26,0.3245
5,40,3,0,0,5,dropout_median,27,0.315
5,40,3,0,0,5,dropout_median,28,0.097
5,40,3,0,0,5,dropout_median,29,0.3025
5,40,3,0,0,5,dropout_median,30,0.132
5,40,3,0,0,5,dropout_median,31,0.3925
5,40,3,0,0,5,dropout_median,32,0.329
5,40,3,0,0,5,dropout_median,33,0.306
5,40,3,0,0,5,dropout_median,34,0.3235
5,40,3,0,0,5,dropout_median,35,0.3365
5,40,3,0,0,5,dropout_median,36,0.3545
5,40,3,0,0,5,dropout_median,37,0.3615
5,40,3,0,0,5,dropout_median,38,0.3135
5,40,3,0,0,5,dropout_median,39,0.279
5,40,3,0,0,5,dropout_median,40,0.3345
