Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,dropout_median,1,0.0905
5,40,3,0,0,5,dropout_median,2,0.1255
5,40,3,0,0,5,dropout_median,3,0.09
5,40,3,0,0,5,dropout_median,4,0.1935
5,40,3,0,0,5,dropout_median,5,0.2385
5,40,3,0,0,5,dropout_median,6,0.2295
5,40,3,0,0,5,dropout_median,7,0.2585
5,40,3,0,0,5,dropout_median,8,0.102
5,40,3,0,0,5,dropout_median,9,0.233
5,40,3,0,0,5,dropout_median,10,0.2275
5,40,3,0,0,5,dropout_median,11,0.1705
5,40,3,0,0,5,dropout_median,12,0.2225
5,40,3,0,0,5,dropout_median,13,0.3745
5,40,3,0,0,5,dropout_median,14,0.2835
5,40,3,0,0,5,dropout_median,15,0.2795
5,40,3,0,0,5,dropout_median,16,0.3
5,40,3,0,0,5,dropout_median,17,0.3005
5,40,3,0,0,5,dropout_median,18,0.294
5,40,3,0,0,5,dropout_median,19,0.294
5,40,3,0,0,5,dropout_median,20,0.2795
5,40,3,0,0,5,dropout_median,21,0.279
5,40,3,0,0,5,dropout_median,22,0.332
5,40,3,0,0,5,dropout_median,23,0.305
5,40,3,0,0,5,dropout_median,24,0.1505
5,40,3,0,0,5,dropout_median,25,0.2745
5,40,3,0,0,5,dropout_median,26,0.4185
5,40,3,0,0,5,dropout_median,27,0.3525
5,40,3,0,0,5,dropout_median,28,0.3005
5,40,3,0,0,5,dropout_median,29,0.3615
5,40,3,0,0,5,dropout_median,30,0.3215
5,40,3,0,0,5,dropout_median,31,0.3295
5,40,3,0,0,5,dropout_median,32,0.4205
5,40,3,0,0,5,dropout_median,33,0.0925
5,40,3,0,0,5,dropout_median,34,0.1115
5,40,3,0,0,5,dropout_median,35,0.1665
5,40,3,0,0,5,dropout_median,36,0.3165
5,40,3,0,0,5,dropout_median,37,0.4175
5,40,3,0,0,5,dropout_median,38,0.424
5,40,3,0,0,5,dropout_median,39,0.3845
5,40,3,0,0,5,dropout_median,40,0.3175
