Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.097
10,40,3,0,0,5,dropout_mean,2,0.2
10,40,3,0,0,5,dropout_mean,3,0.36
10,40,3,0,0,5,dropout_mean,4,0.133
10,40,3,0,0,5,dropout_mean,5,0.395
10,40,3,0,0,5,dropout_mean,6,0.42
10,40,3,0,0,5,dropout_mean,7,0.208
10,40,3,0,0,5,dropout_mean,8,0.325
10,40,3,0,0,5,dropout_mean,9,0.26
10,40,3,0,0,5,dropout_mean,10,0.29
10,40,3,0,0,5,dropout_mean,11,0.445
10,40,3,0,0,5,dropout_mean,12,0.457
10,40,3,0,0,5,dropout_mean,13,0.461
10,40,3,0,0,5,dropout_mean,14,0.213
10,40,3,0,0,5,dropout_mean,15,0.21
10,40,3,0,0,5,dropout_mean,16,0.138
10,40,3,0,0,5,dropout_mean,17,0.3
10,40,3,0,0,5,dropout_mean,18,0.223
10,40,3,0,0,5,dropout_mean,19,0.273
10,40,3,0,0,5,dropout_mean,20,0.468
10,40,3,0,0,5,dropout_mean,21,0.403
10,40,3,0,0,5,dropout_mean,22,0.336
10,40,3,0,0,5,dropout_mean,23,0.119
10,40,3,0,0,5,dropout_mean,24,0.364
10,40,3,0,0,5,dropout_mean,25,0.282
10,40,3,0,0,5,dropout_mean,26,0.091
10,40,3,0,0,5,dropout_mean,27,0.303
10,40,3,0,0,5,dropout_mean,28,0.157
10,40,3,0,0,5,dropout_mean,29,0.343
10,40,3,0,0,5,dropout_mean,30,0.142
10,40,3,0,0,5,dropout_mean,31,0.091
10,40,3,0,0,5,dropout_mean,32,0.122
10,40,3,0,0,5,dropout_mean,33,0.287
10,40,3,0,0,5,dropout_mean,34,0.276
10,40,3,0,0,5,dropout_mean,35,0.121
10,40,3,0,0,5,dropout_mean,36,0.125
10,40,3,0,0,5,dropout_mean,37,0.237
10,40,3,0,0,5,dropout_mean,38,0.18
10,40,3,0,0,5,dropout_mean,39,0.318
10,40,3,0,0,5,dropout_mean,40,0.456
