Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.078
10,40,3,0,0,5,dropout_mean,2,0.213
10,40,3,0,0,5,dropout_mean,3,0.231
10,40,3,0,0,5,dropout_mean,4,0.198
10,40,3,0,0,5,dropout_mean,5,0.311
10,40,3,0,0,5,dropout_mean,6,0.22
10,40,3,0,0,5,dropout_mean,7,0.326
10,40,3,0,0,5,dropout_mean,8,0.31
10,40,3,0,0,5,dropout_mean,9,0.434
10,40,3,0,0,5,dropout_mean,10,0.377
10,40,3,0,0,5,dropout_mean,11,0.407
10,40,3,0,0,5,dropout_mean,12,0.372
10,40,3,0,0,5,dropout_mean,13,0.351
10,40,3,0,0,5,dropout_mean,14,0.393
10,40,3,0,0,5,dropout_mean,15,0.378
10,40,3,0,0,5,dropout_mean,16,0.27
10,40,3,0,0,5,dropout_mean,17,0.178
10,40,3,0,0,5,dropout_mean,18,0.443
10,40,3,0,0,5,dropout_mean,19,0.4
10,40,3,0,0,5,dropout_mean,20,0.47
10,40,3,0,0,5,dropout_mean,21,0.467
10,40,3,0,0,5,dropout_mean,22,0.393
10,40,3,0,0,5,dropout_mean,23,0.272
10,40,3,0,0,5,dropout_mean,24,0.269
10,40,3,0,0,5,dropout_mean,25,0.418
10,40,3,0,0,5,dropout_mean,26,0.43
10,40,3,0,0,5,dropout_mean,27,0.361
10,40,3,0,0,5,dropout_mean,28,0.364
10,40,3,0,0,5,dropout_mean,29,0.308
10,40,3,0,0,5,dropout_mean,30,0.411
10,40,3,0,0,5,dropout_mean,31,0.468
10,40,3,0,0,5,dropout_mean,32,0.47
10,40,3,0,0,5,dropout_mean,33,0.427
10,40,3,0,0,5,dropout_mean,34,0.424
10,40,3,0,0,5,dropout_mean,35,0.465
10,40,3,0,0,5,dropout_mean,36,0.477
10,40,3,0,0,5,dropout_mean,37,0.481
10,40,3,0,0,5,dropout_mean,38,0.47
10,40,3,0,0,5,dropout_mean,39,0.428
10,40,3,0,0,5,dropout_mean,40,0.376
