Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,50,3,0,0,5,dropout_median,1,0.078
10,50,3,0,0,5,dropout_median,2,0.114
10,50,3,0,0,5,dropout_median,3,0.092
10,50,3,0,0,5,dropout_median,4,0.087
10,50,3,0,0,5,dropout_median,5,0.114
10,50,3,0,0,5,dropout_median,6,0.159
10,50,3,0,0,5,dropout_median,7,0.237
10,50,3,0,0,5,dropout_median,8,0.215
10,50,3,0,0,5,dropout_median,9,0.219
10,50,3,0,0,5,dropout_median,10,0.182
10,50,3,0,0,5,dropout_median,11,0.308
10,50,3,0,0,5,dropout_median,12,0.205
10,50,3,0,0,5,dropout_median,13,0.302
10,50,3,0,0,5,dropout_median,14,0.329
10,50,3,0,0,5,dropout_median,15,0.198
10,50,3,0,0,5,dropout_median,16,0.286
10,50,3,0,0,5,dropout_median,17,0.137
10,50,3,0,0,5,dropout_median,18,0.109
10,50,3,0,0,5,dropout_median,19,0.107
10,50,3,0,0,5,dropout_median,20,0.31
10,50,3,0,0,5,dropout_median,21,0.206
10,50,3,0,0,5,dropout_median,22,0.257
10,50,3,0,0,5,dropout_median,23,0.239
10,50,3,0,0,5,dropout_median,24,0.108
10,50,3,0,0,5,dropout_median,25,0.128
10,50,3,0,0,5,dropout_median,26,0.266
10,50,3,0,0,5,dropout_median,27,0.104
10,50,3,0,0,5,dropout_median,28,0.1
10,50,3,0,0,5,dropout_median,29,0.1
10,50,3,0,0,5,dropout_median,30,0.162
10,50,3,0,0,5,dropout_median,31,0.245
10,50,3,0,0,5,dropout_median,32,0.288
10,50,3,0,0,5,dropout_median,33,0.308
10,50,3,0,0,5,dropout_median,34,0.123
10,50,3,0,0,5,dropout_median,35,0.125
10,50,3,0,0,5,dropout_median,36,0.314
10,50,3,0,0,5,dropout_median,37,0.171
10,50,3,0,0,5,dropout_median,38,0.14
10,50,3,0,0,5,dropout_median,39,0.179
10,50,3,0,0,5,dropout_median,40,0.275
10,50,3,0,0,5,dropout_median,41,0.157
10,50,3,0,0,5,dropout_median,42,0.124
10,50,3,0,0,5,dropout_median,43,0.121
10,50,3,0,0,5,dropout_median,44,0.093
10,50,3,0,0,5,dropout_median,45,0.216
10,50,3,0,0,5,dropout_median,46,0.288
10,50,3,0,0,5,dropout_median,47,0.235
10,50,3,0,0,5,dropout_median,48,0.225
10,50,3,0,0,5,dropout_median,49,0.188
10,50,3,0,0,5,dropout_median,50,0.174
