Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.078
10,40,3,0,0,5,dropout_mean,2,0.114
10,40,3,0,0,5,dropout_mean,3,0.095
10,40,3,0,0,5,dropout_mean,4,0.155
10,40,3,0,0,5,dropout_mean,5,0.239
10,40,3,0,0,5,dropout_mean,6,0.157
10,40,3,0,0,5,dropout_mean,7,0.28
10,40,3,0,0,5,dropout_mean,8,0.284
10,40,3,0,0,5,dropout_mean,9,0.248
10,40,3,0,0,5,dropout_mean,10,0.215
10,40,3,0,0,5,dropout_mean,11,0.268
10,40,3,0,0,5,dropout_mean,12,0.177
10,40,3,0,0,5,dropout_mean,13,0.249
10,40,3,0,0,5,dropout_mean,14,0.207
10,40,3,0,0,5,dropout_mean,15,0.178
10,40,3,0,0,5,dropout_mean,16,0.246
10,40,3,0,0,5,dropout_mean,17,0.35
10,40,3,0,0,5,dropout_mean,18,0.229
10,40,3,0,0,5,dropout_mean,19,0.274
10,40,3,0,0,5,dropout_mean,20,0.244
10,40,3,0,0,5,dropout_mean,21,0.133
10,40,3,0,0,5,dropout_mean,22,0.2
10,40,3,0,0,5,dropout_mean,23,0.129
10,40,3,0,0,5,dropout_mean,24,0.33
10,40,3,0,0,5,dropout_mean,25,0.258
10,40,3,0,0,5,dropout_mean,26,0.329
10,40,3,0,0,5,dropout_mean,27,0.37
10,40,3,0,0,5,dropout_mean,28,0.354
10,40,3,0,0,5,dropout_mean,29,0.162
10,40,3,0,0,5,dropout_mean,30,0.213
10,40,3,0,0,5,dropout_mean,31,0.135
10,40,3,0,0,5,dropout_mean,32,0.198
10,40,3,0,0,5,dropout_mean,33,0.313
10,40,3,0,0,5,dropout_mean,34,0.113
10,40,3,0,0,5,dropout_mean,35,0.345
10,40,3,0,0,5,dropout_mean,36,0.13
10,40,3,0,0,5,dropout_mean,37,0.268
10,40,3,0,0,5,dropout_mean,38,0.435
10,40,3,0,0,5,dropout_mean,39,0.211
10,40,3,0,0,5,dropout_mean,40,0.309
