Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,weighted_mean,1,0.091
10,40,3,0,0,5,weighted_mean,2,0.196
10,40,3,0,0,5,weighted_mean,3,0.144
10,40,3,0,0,5,weighted_mean,4,0.118
10,40,3,0,0,5,weighted_mean,5,0.114
10,40,3,0,0,5,weighted_mean,6,0.189
10,40,3,0,0,5,weighted_mean,7,0.248
10,40,3,0,0,5,weighted_mean,8,0.188
10,40,3,0,0,5,weighted_mean,9,0.241
10,40,3,0,0,5,weighted_mean,10,0.276
10,40,3,0,0,5,weighted_mean,11,0.238
10,40,3,0,0,5,weighted_mean,12,0.312
10,40,3,0,0,5,weighted_mean,13,0.304
10,40,3,0,0,5,weighted_mean,14,0.38
10,40,3,0,0,5,weighted_mean,15,0.28
10,40,3,0,0,5,weighted_mean,16,0.332
10,40,3,0,0,5,weighted_mean,17,0.199
10,40,3,0,0,5,weighted_mean,18,0.262
10,40,3,0,0,5,weighted_mean,19,0.269
10,40,3,0,0,5,weighted_mean,20,0.189
10,40,3,0,0,5,weighted_mean,21,0.171
10,40,3,0,0,5,weighted_mean,22,0.205
10,40,3,0,0,5,weighted_mean,23,0.186
10,40,3,0,0,5,weighted_mean,24,0.194
10,40,3,0,0,5,weighted_mean,25,0.225
10,40,3,0,0,5,weighted_mean,26,0.253
10,40,3,0,0,5,weighted_mean,27,0.134
10,40,3,0,0,5,weighted_mean,28,0.18
10,40,3,0,0,5,weighted_mean,29,0.124
10,40,3,0,0,5,weighted_mean,30,0.197
10,40,3,0,0,5,weighted_mean,31,0.289
10,40,3,0,0,5,weighted_mean,32,0.143
10,40,3,0,0,5,weighted_mean,33,0.155
10,40,3,0,0,5,weighted_mean,34,0.241
10,40,3,0,0,5,weighted_mean,35,0.143
10,40,3,0,0,5,weighted_mean,36,0.26
10,40,3,0,0,5,weighted_mean,37,0.184
10,40,3,0,0,5,weighted_mean,38,0.378
10,40,3,0,0,5,weighted_mean,39,0.189
10,40,3,0,0,5,weighted_mean,40,0.173
