Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,weighted_mean,1,0.078
10,40,3,0,0,5,weighted_mean,2,0.205
10,40,3,0,0,5,weighted_mean,3,0.3
10,40,3,0,0,5,weighted_mean,4,0.368
10,40,3,0,0,5,weighted_mean,5,0.382
10,40,3,0,0,5,weighted_mean,6,0.3
10,40,3,0,0,5,weighted_mean,7,0.385
10,40,3,0,0,5,weighted_mean,8,0.38
10,40,3,0,0,5,weighted_mean,9,0.426
10,40,3,0,0,5,weighted_mean,10,0.284
10,40,3,0,0,5,weighted_mean,11,0.322
10,40,3,0,0,5,weighted_mean,12,0.406
10,40,3,0,0,5,weighted_mean,13,0.39
10,40,3,0,0,5,weighted_mean,14,0.374
10,40,3,0,0,5,weighted_mean,15,0.434
10,40,3,0,0,5,weighted_mean,16,0.373
10,40,3,0,0,5,weighted_mean,17,0.353
10,40,3,0,0,5,weighted_mean,18,0.27
10,40,3,0,0,5,weighted_mean,19,0.419
10,40,3,0,0,5,weighted_mean,20,0.426
10,40,3,0,0,5,weighted_mean,21,0.318
10,40,3,0,0,5,weighted_mean,22,0.409
10,40,3,0,0,5,weighted_mean,23,0.452
10,40,3,0,0,5,weighted_mean,24,0.334
10,40,3,0,0,5,weighted_mean,25,0.392
10,40,3,0,0,5,weighted_mean,26,0.315
10,40,3,0,0,5,weighted_mean,27,0.308
10,40,3,0,0,5,weighted_mean,28,0.431
10,40,3,0,0,5,weighted_mean,29,0.287
10,40,3,0,0,5,weighted_mean,30,0.337
10,40,3,0,0,5,weighted_mean,31,0.367
10,40,3,0,0,5,weighted_mean,32,0.397
10,40,3,0,0,5,weighted_mean,33,0.364
10,40,3,0,0,5,weighted_mean,34,0.325
10,40,3,0,0,5,weighted_mean,35,0.38
10,40,3,0,0,5,weighted_mean,36,0.392
10,40,3,0,0,5,weighted_mean,37,0.396
10,40,3,0,0,5,weighted_mean,38,0.367
10,40,3,0,0,5,weighted_mean,39,0.187
10,40,3,0,0,5,weighted_mean,40,0.199
