Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.109
10,40,3,0,0,5,dropout_mean,2,0.108
10,40,3,0,0,5,dropout_mean,3,0.091
10,40,3,0,0,5,dropout_mean,4,0.089
10,40,3,0,0,5,dropout_mean,5,0.113
10,40,3,0,0,5,dropout_mean,6,0.111
10,40,3,0,0,5,dropout_mean,7,0.222
10,40,3,0,0,5,dropout_mean,8,0.33
10,40,3,0,0,5,dropout_mean,9,0.26
10,40,3,0,0,5,dropout_mean,10,0.232
10,40,3,0,0,5,dropout_mean,11,0.277
10,40,3,0,0,5,dropout_mean,12,0.329
10,40,3,0,0,5,dropout_mean,13,0.367
10,40,3,0,0,5,dropout_mean,14,0.264
10,40,3,0,0,5,dropout_mean,15,0.244
10,40,3,0,0,5,dropout_mean,16,0.324
10,40,3,0,0,5,dropout_mean,17,0.333
10,40,3,0,0,5,dropout_mean,18,0.198
10,40,3,0,0,5,dropout_mean,19,0.216
10,40,3,0,0,5,dropout_mean,20,0.148
10,40,3,0,0,5,dropout_mean,21,0.271
10,40,3,0,0,5,dropout_mean,22,0.27
10,40,3,0,0,5,dropout_mean,23,0.312
10,40,3,0,0,5,dropout_mean,24,0.336
10,40,3,0,0,5,dropout_mean,25,0.399
10,40,3,0,0,5,dropout_mean,26,0.165
10,40,3,0,0,5,dropout_mean,27,0.214
10,40,3,0,0,5,dropout_mean,28,0.293
10,40,3,0,0,5,dropout_mean,29,0.277
10,40,3,0,0,5,dropout_mean,30,0.322
10,40,3,0,0,5,dropout_mean,31,0.292
10,40,3,0,0,5,dropout_mean,32,0.123
10,40,3,0,0,5,dropout_mean,33,0.283
10,40,3,0,0,5,dropout_mean,34,0.179
10,40,3,0,0,5,dropout_mean,35,0.324
10,40,3,0,0,5,dropout_mean,36,0.123
10,40,3,0,0,5,dropout_mean,37,0.414
10,40,3,0,0,5,dropout_mean,38,0.386
10,40,3,0,0,5,dropout_mean,39,0.444
10,40,3,0,0,5,dropout_mean,40,0.104
