Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,median,1,0.0895
5,40,3,0,0,5,median,2,0.1015
5,40,3,0,0,5,median,3,0.1035
5,40,3,0,0,5,median,4,0.1965
5,40,3,0,0,5,median,5,0.2965
5,40,3,0,0,5,median,6,0.3195
5,40,3,0,0,5,median,7,0.323
5,40,3,0,0,5,median,8,0.308
5,40,3,0,0,5,median,9,0.323
5,40,3,0,0,5,median,10,0.3275
5,40,3,0,0,5,median,11,0.3165
5,40,3,0,0,5,median,12,0.321
5,40,3,0,0,5,median,13,0.3355
5,40,3,0,0,5,median,14,0.327
5,40,3,0,0,5,median,15,0.342
5,40,3,0,0,5,median,16,0.359
5,40,3,0,0,5,median,17,0.36
5,40,3,0,0,5,median,18,0.342
5,40,3,0,0,5,median,19,0.344
5,40,3,0,0,5,median,20,0.331
5,40,3,0,0,5,median,21,0.3625
5,40,3,0,0,5,median,22,0.3485
5,40,3,0,0,5,median,23,0.3355
5,40,3,0,0,5,median,24,0.3465
5,40,3,0,0,5,median,25,0.3675
5,40,3,0,0,5,median,26,0.366
5,40,3,0,0,5,median,27,0.3455
5,40,3,0,0,5,median,28,0.368
5,40,3,0,0,5,median,29,0.352
5,40,3,0,0,5,median,30,0.3435
5,40,3,0,0,5,median,31,0.359
5,40,3,0,0,5,median,32,0.347
5,40,3,0,0,5,median,33,0.346
5,40,3,0,0,5,median,34,0.3415
5,40,3,0,0,5,median,35,0.3415
5,40,3,0,0,5,median,36,0.3565
5,40,3,0,0,5,median,37,0.379
5,40,3,0,0,5,median,38,0.364
5,40,3,0,0,5,median,39,0.337
5,40,3,0,0,5,median,40,0.376
