Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
5,40,3,0,0,5,median,1,0.0895
5,40,3,0,0,5,median,2,0.1935
5,40,3,0,0,5,median,3,0.241
5,40,3,0,0,5,median,4,0.2835
5,40,3,0,0,5,median,5,0.2935
5,40,3,0,0,5,median,6,0.286
5,40,3,0,0,5,median,7,0.2915
5,40,3,0,0,5,median,8,0.2865
5,40,3,0,0,5,median,9,0.2785
5,40,3,0,0,5,median,10,0.3025
5,40,3,0,0,5,median,11,0.266
5,40,3,0,0,5,median,12,0.3065
5,40,3,0,0,5,median,13,0.303
5,40,3,0,0,5,median,14,0.287
5,40,3,0,0,5,median,15,0.313
5,40,3,0,0,5,median,16,0.293
5,40,3,0,0,5,median,17,0.319
5,40,3,0,0,5,median,18,0.3165
5,40,3,0,0,5,median,19,0.2865
5,40,3,0,0,5,median,20,0.2985
5,40,3,0,0,5,median,21,0.3065
5,40,3,0,0,5,median,22,0.3075
5,40,3,0,0,5,median,23,0.317
5,40,3,0,0,5,median,24,0.291
5,40,3,0,0,5,median,25,0.315
5,40,3,0,0,5,median,26,0.301
5,40,3,0,0,5,median,27,0.2925
5,40,3,0,0,5,median,28,0.3055
5,40,3,0,0,5,median,29,0.3045
5,40,3,0,0,5,median,30,0.284
5,40,3,0,0,5,median,31,0.2775
5,40,3,0,0,5,median,32,0.3275
5,40,3,0,0,5,median,33,0.2975
5,40,3,0,0,5,median,34,0.3
5,40,3,0,0,5,median,35,0.293
5,40,3,0,0,5,median,36,0.2875
5,40,3,0,0,5,median,37,0.291
5,40,3,0,0,5,median,38,0.2975
5,40,3,0,0,5,median,39,0.302
5,40,3,0,0,5,median,40,0.305
