Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.078
10,40,3,0,0,5,dropout_mean,2,0.127
10,40,3,0,0,5,dropout_mean,3,0.325
10,40,3,0,0,5,dropout_mean,4,0.387
10,40,3,0,0,5,dropout_mean,5,0.364
10,40,3,0,0,5,dropout_mean,6,0.349
10,40,3,0,0,5,dropout_mean,7,0.134
10,40,3,0,0,5,dropout_mean,8,0.161
10,40,3,0,0,5,dropout_mean,9,0.406
10,40,3,0,0,5,dropout_mean,10,0.373
10,40,3,0,0,5,dropout_mean,11,0.205
10,40,3,0,0,5,dropout_mean,12,0.434
10,40,3,0,0,5,dropout_mean,13,0.424
10,40,3,0,0,5,dropout_mean,14,0.403
10,40,3,0,0,5,dropout_mean,15,0.41
10,40,3,0,0,5,dropout_mean,16,0.405
10,40,3,0,0,5,dropout_mean,17,0.44
10,40,3,0,0,5,dropout_mean,18,0.235
10,40,3,0,0,5,dropout_mean,19,0.345
10,40,3,0,0,5,dropout_mean,20,0.303
10,40,3,0,0,5,dropout_mean,21,0.313
10,40,3,0,0,5,dropout_mean,22,0.408
10,40,3,0,0,5,dropout_mean,23,0.276
10,40,3,0,0,5,dropout_mean,24,0.309
10,40,3,0,0,5,dropout_mean,25,0.471
10,40,3,0,0,5,dropout_mean,26,0.449
10,40,3,0,0,5,dropout_mean,27,0.39
10,40,3,0,0,5,dropout_mean,28,0.437
10,40,3,0,0,5,dropout_mean,29,0.436
10,40,3,0,0,5,dropout_mean,30,0.409
10,40,3,0,0,5,dropout_mean,31,0.289
10,40,3,0,0,5,dropout_mean,32,0.48
10,40,3,0,0,5,dropout_mean,33,0.298
10,40,3,0,0,5,dropout_mean,34,0.323
10,40,3,0,0,5,dropout_mean,35,0.452
10,40,3,0,0,5,dropout_mean,36,0.277
10,40,3,0,0,5,dropout_mean,37,0.426
10,40,3,0,0,5,dropout_mean,38,0.402
10,40,3,0,0,5,dropout_mean,39,0.369
10,40,3,0,0,5,dropout_mean,40,0.4
