Number of Clients,Number of Rounds,Number of Epochs,Number of Data Poisoned Clients,Number of Model Poisoned Clients,Scale Factor,Aggregation Type,Round,Global Accuracy
10,40,3,0,0,5,dropout_mean,1,0.078
10,40,3,0,0,5,dropout_mean,2,0.28
10,40,3,0,0,5,dropout_mean,3,0.361
10,40,3,0,0,5,dropout_mean,4,0.376
10,40,3,0,0,5,dropout_mean,5,0.356
10,40,3,0,0,5,dropout_mean,6,0.377
10,40,3,0,0,5,dropout_mean,7,0.39
10,40,3,0,0,5,dropout_mean,8,0.367
10,40,3,0,0,5,dropout_mean,9,0.332
10,40,3,0,0,5,dropout_mean,10,0.314
10,40,3,0,0,5,dropout_mean,11,0.184
10,40,3,0,0,5,dropout_mean,12,0.175
10,40,3,0,0,5,dropout_mean,13,0.201
10,40,3,0,0,5,dropout_mean,14,0.251
10,40,3,0,0,5,dropout_mean,15,0.265
10,40,3,0,0,5,dropout_mean,16,0.183
10,40,3,0,0,5,dropout_mean,17,0.189
10,40,3,0,0,5,dropout_mean,18,0.122
10,40,3,0,0,5,dropout_mean,19,0.141
10,40,3,0,0,5,dropout_mean,20,0.142
10,40,3,0,0,5,dropout_mean,21,0.159
10,40,3,0,0,5,dropout_mean,22,0.159
10,40,3,0,0,5,dropout_mean,23,0.158
10,40,3,0,0,5,dropout_mean,24,0.145
10,40,3,0,0,5,dropout_mean,25,0.16
10,40,3,0,0,5,dropout_mean,26,0.164
10,40,3,0,0,5,dropout_mean,27,0.165
10,40,3,0,0,5,dropout_mean,28,0.164
10,40,3,0,0,5,dropout_mean,29,0.148
10,40,3,0,0,5,dropout_mean,30,0.159
10,40,3,0,0,5,dropout_mean,31,0.163
10,40,3,0,0,5,dropout_mean,32,0.147
10,40,3,0,0,5,dropout_mean,33,0.146
10,40,3,0,0,5,dropout_mean,34,0.158
10,40,3,0,0,5,dropout_mean,35,0.144
10,40,3,0,0,5,dropout_mean,36,0.165
10,40,3,0,0,5,dropout_mean,37,0.147
10,40,3,0,0,5,dropout_mean,38,0.144
10,40,3,0,0,5,dropout_mean,39,0.148
10,40,3,0,0,5,dropout_mean,40,0.163
